회사명,거래소코드,회계년도,판매비와관리비(영업비용)(*)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원)
(주)에프앤에프,007700,2002/12,50072565,
(주)에프앤에프,007700,2003/12,90160421,
(주)에프앤에프,007700,2004/12,99750276,
(주)에프앤에프,007700,2005/12,116088742,
(주)에프앤에프,007700,2006/12,108763566,
(주)에프앤에프,007700,2007/12,101370666,101370666
(주)에프앤에프,007700,2008/12,97803560,97803560
(주)에프앤에프,007700,2009/12,96932902,96932902
(주)에프앤에프,007700,2010/12,108706628,106229730
(주)에프앤에프,007700,2011/12,111991273,111991273
(주)에프앤에프,007700,2012/12,106721639,106721639
(주)에프앤에프,007700,2013/12,124214254,124214254
(주)에프앤에프,007700,2014/12,169155007,169155007
(주)에프앤에프,007700,2015/12,193465438,193465438
(주)에프앤에프,007700,2016/12,210413881,210413881
(주)에프앤에프,007700,2017/12,270529155,270529155
(주)에프앤에프,007700,2018/12,336184556,336184556
(주)에프앤에프,007700,2019/12,433598155,433598155
(주)에프앤에프,007700,2020/12,387311612,387311612
(주)엔씨소프트,036570,1997/12,515562,
(주)엔씨소프트,036570,1998/12,643112,
(주)엔씨소프트,036570,1999/12,2182274,
(주)엔씨소프트,036570,2000/12,18083315,
(주)엔씨소프트,036570,2001/12,90873629,
(주)엔씨소프트,036570,2002/12,54248467,
(주)엔씨소프트,036570,2003/12,85895800,
(주)엔씨소프트,036570,2004/12,102834032,
(주)엔씨소프트,036570,2005/12,122523933,
(주)엔씨소프트,036570,2006/12,139235070,
(주)엔씨소프트,036570,2007/12,144557493,144557493
(주)엔씨소프트,036570,2008/12,131150064,131150064
(주)엔씨소프트,036570,2009/12,163482079,163482079
(주)엔씨소프트,036570,2010/12,184912839,183709788
(주)엔씨소프트,036570,2011/12,210259628,210259628
(주)엔씨소프트,036570,2012/12,250851944,250851944
(주)엔씨소프트,036570,2013/12,237432488,237432488
(주)엔씨소프트,036570,2014/12,239648926,239648926
(주)엔씨소프트,036570,2015/12,251418257,251418257
(주)엔씨소프트,036570,2016/12,305197333,305197333
(주)엔씨소프트,036570,2017/12,780947576,780947576
(주)엔씨소프트,036570,2018/12,848876138,848876138
(주)엔씨소프트,036570,2019/12,968937380,968937380
(주)엔씨소프트,036570,2020/12,1373892119,1373892119
(주)엔아이스틸,008260,1981/12,578543,
(주)엔아이스틸,008260,1983/03,641626,
(주)엔아이스틸,008260,1984/03,721489,
(주)엔아이스틸,008260,1985/03,704026,
(주)엔아이스틸,008260,1986/03,898324,
(주)엔아이스틸,008260,1987/03,1509195,
(주)엔아이스틸,008260,1988/03,2004579,
(주)엔아이스틸,008260,1989/03,2156822,
(주)엔아이스틸,008260,1990/03,2379247,
(주)엔아이스틸,008260,1991/03,3888721,
(주)엔아이스틸,008260,1992/03,4659632,
(주)엔아이스틸,008260,1993/03,5987380,
(주)엔아이스틸,008260,1994/03,2630464,
(주)엔아이스틸,008260,1995/03,3076132,
(주)엔아이스틸,008260,1996/03,4154763,
(주)엔아이스틸,008260,1997/03,3800300,
(주)엔아이스틸,008260,1998/03,,
(주)엔아이스틸,008260,1999/03,9246594,
(주)엔아이스틸,008260,2000/12,2832726,
(주)엔아이스틸,008260,2001/12,1940687,
(주)엔아이스틸,008260,2002/12,2237010,
(주)엔아이스틸,008260,2003/12,3090592,
(주)엔아이스틸,008260,2004/12,3997793,
(주)엔아이스틸,008260,2005/12,5121145,
(주)엔아이스틸,008260,2006/12,5006823,
(주)엔아이스틸,008260,2007/12,6617913,6617913
(주)엔아이스틸,008260,2008/12,6018460,6018460
(주)엔아이스틸,008260,2009/12,5124806,5124806
(주)엔아이스틸,008260,2010/12,5745782,6563512
(주)엔아이스틸,008260,2011/12,6769737,6769737
(주)엔아이스틸,008260,2012/12,6062934,6062934
(주)엔아이스틸,008260,2013/12,8060250,8060250
(주)엔아이스틸,008260,2014/12,8405586,8405586
(주)엔아이스틸,008260,2015/12,9172446,9172446
(주)엔아이스틸,008260,2016/12,7278788,7278788
(주)엔아이스틸,008260,2017/12,9225592,9225592
(주)엔아이스틸,008260,2018/12,11971414,11971414
(주)엔아이스틸,008260,2019/12,11330459,11330459
(주)엔아이스틸,008260,2020/12,14303364,14303364
(주)엔에스쇼핑,138250,2002/12,71087564,
(주)엔에스쇼핑,138250,2003/12,95057146,
(주)엔에스쇼핑,138250,2004/12,104369187,
(주)엔에스쇼핑,138250,2005/12,126554402,
(주)엔에스쇼핑,138250,2006/12,134703903,
(주)엔에스쇼핑,138250,2007/12,147527121,
(주)엔에스쇼핑,138250,2008/12,162161286,
(주)엔에스쇼핑,138250,2009/12,183370246,
(주)엔에스쇼핑,138250,2010/12,197948774,193374081
(주)엔에스쇼핑,138250,2011/12,236589814,236589814
(주)엔에스쇼핑,138250,2012/12,249072711,249072711
(주)엔에스쇼핑,138250,2013/12,270535292,270535292
(주)엔에스쇼핑,138250,2014/12,291200000,291200000
(주)엔에스쇼핑,138250,2015/12,306322370,306322370
(주)엔에스쇼핑,138250,2016/12,333691176,333691176
(주)엔에스쇼핑,138250,2017/12,361019820,361019820
(주)엔에스쇼핑,138250,2018/12,351415253,351415253
(주)엔에스쇼핑,138250,2019/12,387636247,387636247
(주)엔에스쇼핑,138250,2020/12,411931587,411931587
(주)엔케이,085310,1999/12,4545830,
(주)엔케이,085310,2000/12,4554285,
(주)엔케이,085310,2001/12,4341453,
(주)엔케이,085310,2002/12,5103138,
(주)엔케이,085310,2003/12,5262654,
(주)엔케이,085310,2004/12,5563858,
(주)엔케이,085310,2005/12,6094030,
(주)엔케이,085310,2006/12,6622355,
(주)엔케이,085310,2007/12,9741192,9741192
(주)엔케이,085310,2008/12,15947377,15947377
(주)엔케이,085310,2009/12,15144148,15144148
(주)엔케이,085310,2010/12,17039487,16772252
(주)엔케이,085310,2011/12,20092194,20092194
(주)엔케이,085310,2012/12,28281839,28281839
(주)엔케이,085310,2013/12,30668326,30668326
(주)엔케이,085310,2014/12,12858536,12858536
(주)엔케이,085310,2015/12,16426861,16426861
(주)엔케이,085310,2016/12,20127458,20127458
(주)엔케이,085310,2017/12,11101310,11101310
(주)엔케이,085310,2018/12,14414172,14414172
(주)엔케이,085310,2019/12,12838817,12838817
(주)엔케이,085310,2020/12,8408941,8408941
(주)엔케이물산,009810,1985/12,1040855,
(주)엔케이물산,009810,1986/12,907534,
(주)엔케이물산,009810,1987/12,1085029,
(주)엔케이물산,009810,1988/12,1175821,
(주)엔케이물산,009810,1989/12,960706,
(주)엔케이물산,009810,1990/12,1154083,
(주)엔케이물산,009810,1991/12,1286728,
(주)엔케이물산,009810,1992/12,1512220,
(주)엔케이물산,009810,1993/12,1294060,
(주)엔케이물산,009810,1994/12,1407468,
(주)엔케이물산,009810,1995/12,1712099,
(주)엔케이물산,009810,1996/12,1864156,
(주)엔케이물산,009810,1997/12,2388822,
(주)엔케이물산,009810,1998/12,4059541,
(주)엔케이물산,009810,1999/12,8981496,
(주)엔케이물산,009810,2000/12,32283181,
(주)엔케이물산,009810,2001/12,19764225,
(주)엔케이물산,009810,2002/12,2458237,
(주)엔케이물산,009810,2003/12,6016450,
(주)엔케이물산,009810,2004/12,3936359,
(주)엔케이물산,009810,2005/12,5279936,
(주)엔케이물산,009810,2006/12,6350306,
(주)엔케이물산,009810,2007/12,4690287,4690287
(주)엔케이물산,009810,2008/12,4122069,4122069
(주)엔케이물산,009810,2009/12,3360252,3360252
(주)엔케이물산,009810,2010/12,2574826,2403186
(주)엔케이물산,009810,2011/12,1394320,1394320
(주)엔케이물산,009810,2012/12,2406989,2406989
(주)엔케이물산,009810,2013/12,3319979,3319979
(주)엔케이물산,009810,2014/12,2007815,2007815
(주)엔케이물산,009810,2015/12,1683193,1683193
(주)엔케이물산,009810,2016/12,1628755,1628755
(주)엔케이물산,009810,2017/12,4290882,4290882
(주)엔케이물산,009810,2018/12,1531647,1531647
(주)엔케이물산,009810,2019/12,1753525,1753525
(주)엔케이물산,009810,2020/12,4334595,4334595
(주)엘에스,006260,1981/12,7184003,
(주)엘에스,006260,1982/12,8410991,
(주)엘에스,006260,1983/12,11992335,
(주)엘에스,006260,1984/12,20231688,
(주)엘에스,006260,1985/12,23021785,
(주)엘에스,006260,1986/12,24024121,
(주)엘에스,006260,1987/12,29096879,
(주)엘에스,006260,1988/12,34050706,
(주)엘에스,006260,1989/12,33451921,
(주)엘에스,006260,1990/12,47814167,
(주)엘에스,006260,1991/12,58353755,
(주)엘에스,006260,1992/12,66641869,
(주)엘에스,006260,1993/12,74650599,
(주)엘에스,006260,1994/12,86197715,
(주)엘에스,006260,1995/12,103647360,
(주)엘에스,006260,1996/12,124191308,
(주)엘에스,006260,1997/12,127570222,
(주)엘에스,006260,1998/12,124208041,
(주)엘에스,006260,1999/12,149969513,
(주)엘에스,006260,2000/12,156724237,
(주)엘에스,006260,2001/12,153334490,
(주)엘에스,006260,2002/12,159999957,
(주)엘에스,006260,2003/12,150839199,
(주)엘에스,006260,2004/12,159360927,
(주)엘에스,006260,2005/12,181360000,
(주)엘에스,006260,2006/12,192808000,
(주)엘에스,006260,2007/12,234461000,234461000
(주)엘에스,006260,2008/12,151503000,151503000
(주)엘에스,006260,2009/12,17601000,17601000
(주)엘에스,006260,2010/12,24605000,24358000
(주)엘에스,006260,2011/12,28224000,28224000
(주)엘에스,006260,2012/12,28848000,28848000
(주)엘에스,006260,2013/12,32070000,32070000
(주)엘에스,006260,2014/12,36457000,36457000
(주)엘에스,006260,2015/12,28713000,28713000
(주)엘에스,006260,2016/12,29731000,29731000
(주)엘에스,006260,2017/12,30099000,30099000
(주)엘에스,006260,2018/12,36777000,36777000
(주)엘에스,006260,2019/12,41851000,41851000
(주)엘에스,006260,2020/12,40886000,40886000
(주)엘에스네트웍스,000680,1981/12,48480010,
(주)엘에스네트웍스,000680,1982/12,46418293,
(주)엘에스네트웍스,000680,1983/12,50781097,
(주)엘에스네트웍스,000680,1984/12,62553557,
(주)엘에스네트웍스,000680,1985/12,62532276,
(주)엘에스네트웍스,000680,1986/12,43323630,
(주)엘에스네트웍스,000680,1987/12,34276998,
(주)엘에스네트웍스,000680,1988/12,31491727,
(주)엘에스네트웍스,000680,1989/12,32597184,
(주)엘에스네트웍스,000680,1990/12,31652597,
(주)엘에스네트웍스,000680,1991/12,38091421,
(주)엘에스네트웍스,000680,1992/12,40782403,
(주)엘에스네트웍스,000680,1993/12,37214796,
(주)엘에스네트웍스,000680,1994/12,40107642,
(주)엘에스네트웍스,000680,1995/12,48440453,
(주)엘에스네트웍스,000680,1996/12,57809910,
(주)엘에스네트웍스,000680,1997/12,73148587,
(주)엘에스네트웍스,000680,1998/12,109123668,
(주)엘에스네트웍스,000680,1999/12,37027055,
(주)엘에스네트웍스,000680,2000/12,39650630,
(주)엘에스네트웍스,000680,2001/12,39015893,
(주)엘에스네트웍스,000680,2002/12,45697300,
(주)엘에스네트웍스,000680,2003/12,42170881,
(주)엘에스네트웍스,000680,2004/12,45163179,
(주)엘에스네트웍스,000680,2005/12,44847492,
(주)엘에스네트웍스,000680,2006/12,48380111,
(주)엘에스네트웍스,000680,2007/12,57780512,57780512
(주)엘에스네트웍스,000680,2008/12,55417491,55417491
(주)엘에스네트웍스,000680,2009/12,61357904,61357904
(주)엘에스네트웍스,000680,2010/12,151588301,152204972
(주)엘에스네트웍스,000680,2011/12,203796773,203796773
(주)엘에스네트웍스,000680,2012/12,264237049,264237049
(주)엘에스네트웍스,000680,2013/12,243203085,243203085
(주)엘에스네트웍스,000680,2014/12,255858820,255858820
(주)엘에스네트웍스,000680,2015/12,267501841,267501841
(주)엘에스네트웍스,000680,2016/12,178971742,178971742
(주)엘에스네트웍스,000680,2017/12,97899318,97899318
(주)엘에스네트웍스,000680,2018/12,89833428,89833428
(주)엘에스네트웍스,000680,2019/12,98004288,98004288
(주)엘에스네트웍스,000680,2020/12,92338643,92338643
(주)엘에프,093050,2006/12,72717221,
(주)엘에프,093050,2007/12,369476279,369476279
(주)엘에프,093050,2008/12,384842731,384842731
(주)엘에프,093050,2009/12,488907733,488907733
(주)엘에프,093050,2010/12,606118825,588937803
(주)엘에프,093050,2011/12,731832729,731832729
(주)엘에프,093050,2012/12,745564522,745564522
(주)엘에프,093050,2013/12,762175467,762175467
(주)엘에프,093050,2014/12,762997980,762997980
(주)엘에프,093050,2015/12,778176802,778176802
(주)엘에프,093050,2016/12,735921865,735921865
(주)엘에프,093050,2017/12,740454973,740454973
(주)엘에프,093050,2018/12,742015285,742015285
(주)엘에프,093050,2019/12,752243633,752243633
(주)엘에프,093050,2020/12,601648181,601648181
(주)엘지,003550,1981/12,23811388,
(주)엘지,003550,1982/12,36001932,
(주)엘지,003550,1983/12,47981988,
(주)엘지,003550,1984/12,69882196,
(주)엘지,003550,1985/12,68082508,
(주)엘지,003550,1986/12,86620614,
(주)엘지,003550,1987/12,108166592,
(주)엘지,003550,1988/12,137568841,
(주)엘지,003550,1989/12,173781727,
(주)엘지,003550,1990/12,217586930,
(주)엘지,003550,1991/12,269066995,
(주)엘지,003550,1992/12,329068019,
(주)엘지,003550,1993/12,379136066,
(주)엘지,003550,1994/12,471396051,
(주)엘지,003550,1995/12,569201221,
(주)엘지,003550,1996/12,617817222,
(주)엘지,003550,1997/12,694107856,
(주)엘지,003550,1998/12,715503271,
(주)엘지,003550,1999/12,805218737,
(주)엘지,003550,2000/12,890925898,
(주)엘지,003550,2001/12,327489721,
(주)엘지,003550,2002/12,40116111,
(주)엘지,003550,2003/12,32596471,
(주)엘지,003550,2004/12,34620990,
(주)엘지,003550,2005/12,81571653,
(주)엘지,003550,2006/12,89796504,
(주)엘지,003550,2007/12,127568648,127568648
(주)엘지,003550,2008/12,96205888,96205888
(주)엘지,003550,2009/12,142158389,137372701
(주)엘지,003550,2010/12,115876383,115876383
(주)엘지,003550,2011/12,121298826,121298826
(주)엘지,003550,2012/12,148262874,148262874
(주)엘지,003550,2013/12,158559852,158559852
(주)엘지,003550,2014/12,158698226,158698226
(주)엘지,003550,2015/12,179295000,179295000
(주)엘지,003550,2016/12,189878000,189878000
(주)엘지,003550,2017/12,218845000,218845000
(주)엘지,003550,2018/12,210894000,210894000
(주)엘지,003550,2019/12,230877000,230877000
(주)엘지,003550,2020/12,222179000,222179000
(주)엘지상사,001120,1981/12,27240052,
(주)엘지상사,001120,1982/12,29661642,
(주)엘지상사,001120,1983/12,40271094,
(주)엘지상사,001120,1984/12,51995760,
(주)엘지상사,001120,1985/12,63468944,
(주)엘지상사,001120,1986/12,69004331,
(주)엘지상사,001120,1987/12,77855205,
(주)엘지상사,001120,1988/12,94582710,
(주)엘지상사,001120,1989/12,95508169,
(주)엘지상사,001120,1990/12,119840738,
(주)엘지상사,001120,1991/12,138034654,
(주)엘지상사,001120,1992/12,153699601,
(주)엘지상사,001120,1993/12,173539555,
(주)엘지상사,001120,1994/12,193243013,
(주)엘지상사,001120,1995/12,241458573,
(주)엘지상사,001120,1996/12,276200965,
(주)엘지상사,001120,1997/12,320127797,
(주)엘지상사,001120,1998/12,315831947,
(주)엘지상사,001120,1999/12,288658676,
(주)엘지상사,001120,2000/12,340293983,
(주)엘지상사,001120,2001/12,407297757,
(주)엘지상사,001120,2002/12,363792516,
(주)엘지상사,001120,2003/12,427230189,
(주)엘지상사,001120,2004/12,452110892,
(주)엘지상사,001120,2005/12,500243851,
(주)엘지상사,001120,2006/12,458008080,
(주)엘지상사,001120,2007/12,199120446,199120446
(주)엘지상사,001120,2008/12,321824567,321824567
(주)엘지상사,001120,2009/12,273715337,273715337
(주)엘지상사,001120,2010/12,296153934,294543571
(주)엘지상사,001120,2011/12,314152096,314152096
(주)엘지상사,001120,2012/12,287804881,287804881
(주)엘지상사,001120,2013/12,273847185,273847185
(주)엘지상사,001120,2014/12,205636330,205636330
(주)엘지상사,001120,2015/12,188595746,188595746
(주)엘지상사,001120,2016/12,197567286,197567286
(주)엘지상사,001120,2017/12,152710807,152710807
(주)엘지상사,001120,2018/12,146020132,146020132
(주)엘지상사,001120,2019/12,145843671,145843671
(주)엘지상사,001120,2020/12,131619244,131619244
(주)엘지생활건강,051900,2001/12,372862433,
(주)엘지생활건강,051900,2002/12,464689543,
(주)엘지생활건강,051900,2003/12,459684233,
(주)엘지생활건강,051900,2004/12,412481492,
(주)엘지생활건강,051900,2005/12,448788494,
(주)엘지생활건강,051900,2006/12,457713930,
(주)엘지생활건강,051900,2007/12,528542795,528542795
(주)엘지생활건강,051900,2008/12,599186818,599186818
(주)엘지생활건강,051900,2009/12,662368641,593138876
(주)엘지생활건강,051900,2010/12,689456279,689456279
(주)엘지생활건강,051900,2011/12,769400954,769400954
(주)엘지생활건강,051900,2012/12,836520151,836520151
(주)엘지생활건강,051900,2013/12,892648490,892648490
