회사명,거래소코드,회계년도,매출액(영업수익)(*)(천원),매출액(수익)(*)(IFRS)(천원)
(주)유수홀딩스,000700,2001/12,4611944137,
(주)유수홀딩스,000700,2002/12,4522061996,
(주)유수홀딩스,000700,2003/12,5567935183,
(주)유수홀딩스,000700,2004/12,6202120462,
(주)유수홀딩스,000700,2005/12,5980081025,
(주)유수홀딩스,000700,2006/12,6051350496,
(주)유수홀딩스,000700,2007/12,6936019540,6936019540
(주)유수홀딩스,000700,2008/12,9355789626,9355789626
(주)유수홀딩스,000700,2009/12,12840278,12840278
(주)유수홀딩스,000700,2010/12,158701807,160930796
(주)유수홀딩스,000700,2011/12,36236162,36236162
(주)유수홀딩스,000700,2012/12,40714964,40714964
(주)유수홀딩스,000700,2013/12,38517492,38517492
(주)유수홀딩스,000700,2014/12,14751094,14751094
(주)유수홀딩스,000700,2015/12,16049026,16049026
(주)유수홀딩스,000700,2016/12,17616638,17616638
(주)유수홀딩스,000700,2017/12,14988179,14988179
(주)유수홀딩스,000700,2018/12,15129474,15129474
(주)유수홀딩스,000700,2019/12,14395961,14395961
(주)유수홀딩스,000700,2020/12,13876937,13876937
(주)유양디앤유,011690,1986/12,14704571,
(주)유양디앤유,011690,1987/12,16842243,
(주)유양디앤유,011690,1988/12,28268948,
(주)유양디앤유,011690,1989/12,32900581,
(주)유양디앤유,011690,1990/12,27415888,
(주)유양디앤유,011690,1991/12,28508030,
(주)유양디앤유,011690,1992/12,38136660,
(주)유양디앤유,011690,1993/12,45765092,
(주)유양디앤유,011690,1994/12,47776999,
(주)유양디앤유,011690,1995/12,57250345,
(주)유양디앤유,011690,1996/12,55721437,
(주)유양디앤유,011690,1997/12,72339560,
(주)유양디앤유,011690,1998/12,48950614,
(주)유양디앤유,011690,1999/12,103992022,
(주)유양디앤유,011690,2000/12,101407414,
(주)유양디앤유,011690,2001/12,83896437,
(주)유양디앤유,011690,2002/12,69161329,
(주)유양디앤유,011690,2003/12,84171041,
(주)유양디앤유,011690,2004/12,79156557,
(주)유양디앤유,011690,2005/12,62766196,
(주)유양디앤유,011690,2006/12,72557011,
(주)유양디앤유,011690,2007/12,90579522,90579522
(주)유양디앤유,011690,2008/12,106361864,106361864
(주)유양디앤유,011690,2009/12,160765837,160765837
(주)유양디앤유,011690,2010/12,197959817,197959817
(주)유양디앤유,011690,2011/12,150336045,150336045
(주)유양디앤유,011690,2012/12,143573451,143573451
(주)유양디앤유,011690,2013/12,115757727,115757727
(주)유양디앤유,011690,2014/12,137134398,137134398
(주)유양디앤유,011690,2015/12,127936190,127936190
(주)유양디앤유,011690,2016/12,97923870,97923870
(주)유양디앤유,011690,2017/12,112119451,112119451
(주)유양디앤유,011690,2018/12,91081443,91081443
(주)유양디앤유,011690,2019/12,108289227,108289227
(주)유양디앤유,011690,2020/12,107392165,107392165
(주)유유제약,000220,1981/12,5226634,
(주)유유제약,000220,1983/03,5941204,
(주)유유제약,000220,1984/03,6018479,
(주)유유제약,000220,1985/03,6944972,
(주)유유제약,000220,1986/03,7014695,
(주)유유제약,000220,1987/03,7061378,
(주)유유제약,000220,1988/03,7263960,
(주)유유제약,000220,1989/03,9627151,
(주)유유제약,000220,1990/03,10294859,
(주)유유제약,000220,1991/03,11547001,
(주)유유제약,000220,1992/03,13089740,
(주)유유제약,000220,1993/03,14440699,
(주)유유제약,000220,1994/03,14511880,
(주)유유제약,000220,1995/03,16533091,
(주)유유제약,000220,1996/03,18517974,
(주)유유제약,000220,1997/03,20185848,
(주)유유제약,000220,1998/03,21278158,
(주)유유제약,000220,1999/03,21450001,
(주)유유제약,000220,2000/03,23002441,
(주)유유제약,000220,2001/03,27649151,
(주)유유제약,000220,2002/03,35682721,
(주)유유제약,000220,2003/03,44721365,
(주)유유제약,000220,2004/03,50090719,
(주)유유제약,000220,2005/03,57314695,
(주)유유제약,000220,2006/03,64001638,
(주)유유제약,000220,2007/03,73393135,73393135
(주)유유제약,000220,2008/03,73840117,73840117
(주)유유제약,000220,2009/03,45014225,45014225
(주)유유제약,000220,2010/03,47900307,47900307
(주)유유제약,000220,2011/03,52027334,51014215
(주)유유제약,000220,2012/03,54320126,54320126
(주)유유제약,000220,2013/03,56155165,56155165
(주)유유제약,000220,2014/03,53388518,53388518
(주)유유제약,000220,2015/03,53061289,53061289
(주)유유제약,000220,2016/03,59783034,59783034
(주)유유제약,000220,2017/03,62907377,62907377
(주)유유제약,000220,2018/12,74047731,74047731
(주)유유제약,000220,2019/12,78957803,78957803
(주)유유제약,000220,2020/12,81216971,81216971
(주)유한양행,000100,1981/12,37697099,
(주)유한양행,000100,1982/12,47688642,
(주)유한양행,000100,1983/12,52544126,
(주)유한양행,000100,1984/12,61384340,
(주)유한양행,000100,1985/12,57141477,
(주)유한양행,000100,1986/12,66167906,
(주)유한양행,000100,1987/12,66245220,
(주)유한양행,000100,1988/12,70620355,
(주)유한양행,000100,1989/12,83652630,
(주)유한양행,000100,1990/12,93160324,
(주)유한양행,000100,1991/12,110150067,
(주)유한양행,000100,1992/12,127697896,
(주)유한양행,000100,1993/12,136927092,
(주)유한양행,000100,1994/12,148018912,
(주)유한양행,000100,1995/12,168780576,
(주)유한양행,000100,1996/12,188294284,
(주)유한양행,000100,1997/12,202900167,
(주)유한양행,000100,1998/12,200519811,
(주)유한양행,000100,1999/12,188452219,
(주)유한양행,000100,2000/12,220494731,
(주)유한양행,000100,2001/12,258990025,
(주)유한양행,000100,2002/12,284981827,
(주)유한양행,000100,2003/12,306595758,
(주)유한양행,000100,2004/12,340404741,
(주)유한양행,000100,2005/12,391985535,
(주)유한양행,000100,2006/12,411705437,
(주)유한양행,000100,2007/12,482204804,482204804
(주)유한양행,000100,2008/12,595720037,595720037
(주)유한양행,000100,2009/12,630347320,630347320
(주)유한양행,000100,2010/12,649324308,649324308
(주)유한양행,000100,2011/12,667652366,667652366
(주)유한양행,000100,2012/12,762793054,762793054
(주)유한양행,000100,2013/12,931612328,931612328
(주)유한양행,000100,2014/12,1008179739,1008179739
(주)유한양행,000100,2015/12,1120937094,1120937094
(주)유한양행,000100,2016/12,1312018359,1312018359
(주)유한양행,000100,2017/12,1451988376,1451988376
(주)유한양행,000100,2018/12,1506765993,1506765993
(주)유한양행,000100,2019/12,1463260524,1463260524
(주)유한양행,000100,2020/12,1567941075,1567941075
(주)이노션,214320,2006/12,117097979,
(주)이노션,214320,2007/12,119580268,
(주)이노션,214320,2008/12,162621195,
(주)이노션,214320,2009/12,169890413,
(주)이노션,214320,2010/12,287892714,
(주)이노션,214320,2011/12,344062527,
(주)이노션,214320,2012/12,411286895,
(주)이노션,214320,2013/12,356157652,350712311
(주)이노션,214320,2014/12,395203239,395203239
(주)이노션,214320,2015/12,421332724,421332724
(주)이노션,214320,2016/12,422079578,422079578
(주)이노션,214320,2017/12,421637499,421637499
(주)이노션,214320,2018/12,418280334,418280334
(주)이노션,214320,2019/12,374540780,374540780
(주)이노션,214320,2020/12,324397021,324397021
(주)이마트,139480,2011/12,7200793277,7200793277
(주)이마트,139480,2012/12,10939021197,10939021197
(주)이마트,139480,2013/12,10780080909,10780080909
(주)이마트,139480,2014/12,10838213347,10838213347
(주)이마트,139480,2015/12,11148885582,11148885582
(주)이마트,139480,2016/12,11631228087,11631228087
(주)이마트,139480,2017/12,12450694738,12450694738
(주)이마트,139480,2018/12,13148336659,13148336659
(주)이마트,139480,2019/12,13154820006,13154820006
(주)이마트,139480,2020/12,14213755650,14213755650
(주)이수페타시스,007660,1986/12,1204966,
(주)이수페타시스,007660,1987/12,3225953,
(주)이수페타시스,007660,1988/12,2900003,
(주)이수페타시스,007660,1989/12,4255266,
(주)이수페타시스,007660,1990/12,8426262,
(주)이수페타시스,007660,1991/12,13932437,
(주)이수페타시스,007660,1992/12,15040592,
(주)이수페타시스,007660,1993/12,17688757,
(주)이수페타시스,007660,1994/12,23083173,
(주)이수페타시스,007660,1995/12,18060811,
(주)이수페타시스,007660,1996/12,23277121,
(주)이수페타시스,007660,1997/12,57671812,
(주)이수페타시스,007660,1998/12,119367413,
(주)이수페타시스,007660,1999/12,139746276,
(주)이수페타시스,007660,2000/12,184050969,
(주)이수페타시스,007660,2001/12,134658303,
(주)이수페타시스,007660,2002/12,131277121,
(주)이수페타시스,007660,2003/12,139671077,
(주)이수페타시스,007660,2004/12,158044864,
(주)이수페타시스,007660,2005/12,150806365,
(주)이수페타시스,007660,2006/12,183320143,
(주)이수페타시스,007660,2007/12,201457786,201457786
(주)이수페타시스,007660,2008/12,260760409,260760409
(주)이수페타시스,007660,2009/12,275082646,275082646
(주)이수페타시스,007660,2010/12,307410172,307410172
(주)이수페타시스,007660,2011/12,301987820,301987820
(주)이수페타시스,007660,2012/12,298088816,298088816
(주)이수페타시스,007660,2013/12,340260404,340260404
(주)이수페타시스,007660,2014/12,307235903,307235903
(주)이수페타시스,007660,2015/12,315262580,315262580
(주)이수페타시스,007660,2016/12,352939688,352939688
(주)이수페타시스,007660,2017/12,301678449,301678449
(주)이수페타시스,007660,2018/12,333095668,333095668
(주)이수페타시스,007660,2019/12,318847404,318847404
(주)이수페타시스,007660,2020/12,335067412,335067412
(주)이수화학,005950,1985/12,20146659,
(주)이수화학,005950,1986/12,95586334,
(주)이수화학,005950,1987/12,141151404,
(주)이수화학,005950,1988/12,67823254,
(주)이수화학,005950,1989/12,71388976,
(주)이수화학,005950,1990/12,142623663,
(주)이수화학,005950,1991/12,285684746,
(주)이수화학,005950,1992/12,212453547,
(주)이수화학,005950,1993/12,219261931,
(주)이수화학,005950,1994/12,231711724,
(주)이수화학,005950,1995/12,243262698,
(주)이수화학,005950,1996/12,309175623,
(주)이수화학,005950,1997/12,368639818,
(주)이수화학,005950,1998/12,506503760,
(주)이수화학,005950,1999/12,489281775,
(주)이수화학,005950,2000/12,586626743,
(주)이수화학,005950,2001/12,683721694,
(주)이수화학,005950,2002/12,603899316,
(주)이수화학,005950,2003/12,621183172,
(주)이수화학,005950,2004/12,676635687,
(주)이수화학,005950,2005/12,687828458,
(주)이수화학,005950,2006/12,770932075,
(주)이수화학,005950,2007/12,896673284,896673284
(주)이수화학,005950,2008/12,1379773834,1379773834
(주)이수화학,005950,2009/12,1082134525,1082134525
(주)이수화학,005950,2010/12,1326550340,1326550340
(주)이수화학,005950,2011/12,1682729057,1682729057
(주)이수화학,005950,2012/12,1848372358,1848372358
(주)이수화학,005950,2013/12,1774728433,1774728433
(주)이수화학,005950,2014/12,1476019731,1476019731
(주)이수화학,005950,2015/12,1030109016,1030109016
(주)이수화학,005950,2016/12,899376613,899376613
(주)이수화학,005950,2017/12,1049213930,1049213930
(주)이수화학,005950,2018/12,1215893736,1215893736
(주)이수화학,005950,2019/12,1212136492,1212136492
(주)이수화학,005950,2020/12,943467231,943467231
(주)이스타코,015020,1985/12,3676188,
(주)이스타코,015020,1986/12,5068400,
(주)이스타코,015020,1987/12,6389991,
(주)이스타코,015020,1988/12,8146662,
(주)이스타코,015020,1989/12,10232123,
(주)이스타코,015020,1990/12,13694577,
(주)이스타코,015020,1991/12,25409413,
(주)이스타코,015020,1992/12,34054847,
(주)이스타코,015020,1993/12,30389810,
(주)이스타코,015020,1994/12,31103004,
(주)이스타코,015020,1995/12,31764200,
(주)이스타코,015020,1996/12,36762951,
(주)이스타코,015020,1997/12,,
(주)이스타코,015020,1998/12,24550213,
(주)이스타코,015020,1999/12,26098645,
(주)이스타코,015020,2000/12,25425976,
(주)이스타코,015020,2001/12,43943961,
(주)이스타코,015020,2002/12,89865877,
(주)이스타코,015020,2003/12,86906505,
(주)이스타코,015020,2004/12,10770696,
(주)이스타코,015020,2005/12,26999023,
(주)이스타코,015020,2006/12,40477397,
(주)이스타코,015020,2007/12,33922075,33922075
(주)이스타코,015020,2008/12,46186721,46186721
(주)이스타코,015020,2009/12,42967589,42967589
(주)이스타코,015020,2010/12,7359657,7529901
(주)이스타코,015020,2011/12,7131617,7131617
(주)이스타코,015020,2012/12,5882607,5882607
(주)이스타코,015020,2013/12,41227100,41227100
(주)이스타코,015020,2014/12,7266950,7266950
(주)이스타코,015020,2015/12,6668262,6668262
(주)이스타코,015020,2016/12,5041829,5041829
(주)이스타코,015020,2017/12,37523201,37523201
(주)이스타코,015020,2018/12,6010263,6010263
(주)이스타코,015020,2019/12,23815644,23815644
(주)이스타코,015020,2020/12,5892498,5892498
(주)이아이디,093230,2004/12,32766493,
(주)이아이디,093230,2005/12,56289093,
(주)이아이디,093230,2006/12,116377397,
(주)이아이디,093230,2007/12,151527662,151527662
(주)이아이디,093230,2008/12,128474228,128474228
(주)이아이디,093230,2009/12,135063361,135063361
(주)이아이디,093230,2010/12,82237416,82237416
(주)이아이디,093230,2011/12,29456676,29456676
(주)이아이디,093230,2012/12,15734762,15734762
(주)이아이디,093230,2013/12,6063800,6063800
(주)이아이디,093230,2014/12,9256933,9256933
(주)이아이디,093230,2015/12,37541910,37541910
(주)이아이디,093230,2016/12,36049633,36049633
(주)이아이디,093230,2017/12,84380435,84380435
(주)이아이디,093230,2018/12,121292163,121292163
(주)이아이디,093230,2019/12,69083727,69083727
(주)이아이디,093230,2020/12,77994442,77994442
(주)이엔플러스,074610,2003/12,2384461,
(주)이엔플러스,074610,2004/12,26344882,
(주)이엔플러스,074610,2005/12,20989093,
(주)이엔플러스,074610,2006/12,12006887,
(주)이엔플러스,074610,2007/12,19540308,19540308
(주)이엔플러스,074610,2008/12,15997395,15997395
(주)이엔플러스,074610,2009/12,21220688,21220688
(주)이엔플러스,074610,2010/12,17609833,14805886
(주)이엔플러스,074610,2011/12,11337565,11337565
(주)이엔플러스,074610,2012/12,15519940,15519940
(주)이엔플러스,074610,2013/12,15417376,15417376
(주)이엔플러스,074610,2014/12,16611750,16611750
(주)이엔플러스,074610,2015/12,18074680,18074680
(주)이엔플러스,074610,2016/12,38361918,38361918
(주)이엔플러스,074610,2017/12,44679960,44679960
(주)이엔플러스,074610,2018/12,28996470,28996470
(주)이엔플러스,074610,2019/12,34245313,34245313
(주)이엔플러스,074610,2020/12,25253145,25253145
(주)이원,017940,1986/12,272489785,
(주)이원,017940,1987/12,303114576,
(주)이원,017940,1988/12,195778557,
(주)이원,017940,1989/12,181526036,
(주)이원,017940,1990/12,232173247,
(주)이원,017940,1991/12,264398683,
(주)이원,017940,1992/12,348013340,
(주)이원,017940,1993/12,390224740,
(주)이원,017940,1994/12,421903703,
(주)이원,017940,1995/12,546089631,
(주)이원,017940,1996/12,634736834,
(주)이원,017940,1997/12,860110975,
(주)이원,017940,1998/12,1117310240,
(주)이원,017940,1999/12,1216890570,
(주)이원,017940,2000/12,1697452832,
(주)이원,017940,2001/12,1644255489,
(주)이원,017940,2002/12,1462200292,
(주)이원,017940,2003/12,1769877689,
(주)이원,017940,2004/12,1741473019,
(주)이원,017940,2005/12,1737645068,
(주)이원,017940,2006/12,2099674496,
(주)이원,017940,2007/12,2630558856,2630558856
(주)이원,017940,2008/12,4887257441,4887257441
(주)이원,017940,2009/12,4353226337,4353226337
(주)이원,017940,2010/12,5420215465,5418288771
(주)이원,017940,2011/12,6580755184,6580755184
(주)이원,017940,2012/12,6734355735,6734355735
(주)이원,017940,2013/12,6405853167,6405853167
(주)이원,017940,2014/12,5912088311,5912088311
(주)이원,017940,2015/12,3822716363,3822716363
(주)이원,017940,2016/12,3447722831,3447722831
(주)이원,017940,2017/12,3912359398,3912359398
(주)이원,017940,2018/12,4152465961,4152465961
(주)이원,017940,2019/12,4173961091,4173961091
(주)이원,017940,2020/12,3563455850,3563455850
(주)이월드,084680,2005/12,8128242,
(주)이월드,084680,2006/12,19896769,
(주)이월드,084680,2007/12,21541961,21541961
(주)이월드,084680,2008/12,23194404,23194404
(주)이월드,084680,2009/12,15986455,15986455
(주)이월드,084680,2010/12,15902953,15917957
(주)이월드,084680,2011/12,16899814,16899814
(주)이월드,084680,2012/12,17774315,17774315
