회사명,거래소코드,회계년도,보통주자본금(천원),보통주자본금(IFRS)(천원)
(주)국동,005320,1998/12,9872000,
(주)국동,005320,1999/12,9872000,
(주)국동,005320,2000/12,9872000,
(주)국동,005320,2001/12,9872000,
(주)국동,005320,2002/12,9872000,
(주)국동,005320,2003/12,9872000,
(주)국동,005320,2004/12,9872000,
(주)국동,005320,2005/12,9872000,
(주)국동,005320,2006/12,11279807,
(주)국동,005320,2007/12,15293646,15293646
(주)국동,005320,2008/12,19765774,19765774
(주)국동,005320,2009/12,19815774,19815774
(주)국동,005320,2010/12,20045774,20045774
(주)국동,005320,2011/12,2004577,2004577
(주)국동,005320,2012/12,2004577,2004577
(주)국동,005320,2013/12,2283127,2283127
(주)국동,005320,2014/12,2348062,2348062
(주)국동,005320,2015/12,2348062,2348062
(주)국동,005320,2016/12,2957026,2957026
(주)국동,005320,2017/12,6516387,6516387
(주)국동,005320,2018/12,6870240,6870240
(주)국동,005320,2019/12,13798078,13798078
(주)국동,005320,2020/12,19422932,19422932
(주)국보,001140,1985/12,1350000,
(주)국보,001140,1986/12,1350000,
(주)국보,001140,1987/12,1350000,
(주)국보,001140,1988/12,2700000,
(주)국보,001140,1989/12,5000000,
(주)국보,001140,1990/12,5000000,
(주)국보,001140,1991/12,5000000,
(주)국보,001140,1992/12,5000000,
(주)국보,001140,1993/12,5000000,
(주)국보,001140,1994/12,5000000,
(주)국보,001140,1995/12,5000000,
(주)국보,001140,1996/12,5000000,
(주)국보,001140,1997/12,5136520,
(주)국보,001140,1998/12,5136520,
(주)국보,001140,1999/12,5136520,
(주)국보,001140,2000/12,5136520,
(주)국보,001140,2001/12,5136520,
(주)국보,001140,2002/12,5136520,
(주)국보,001140,2003/12,5136520,
(주)국보,001140,2004/12,5136520,
(주)국보,001140,2005/12,5136520,
(주)국보,001140,2006/12,5136520,
(주)국보,001140,2007/12,5136520,5136520
(주)국보,001140,2008/12,5136520,5136520
(주)국보,001140,2009/12,5136520,5136520
(주)국보,001140,2010/12,5136520,5136520
(주)국보,001140,2011/12,5136520,5136520
(주)국보,001140,2012/12,5136520,5136520
(주)국보,001140,2013/12,5136520,5136520
(주)국보,001140,2014/12,5136520,5136520
(주)국보,001140,2015/12,5136520,5136520
(주)국보,001140,2016/12,5136520,5136520
(주)국보,001140,2017/12,8411520,8411520
(주)국보,001140,2018/12,8411520,8411520
(주)국보,001140,2019/12,11983253,11983253
(주)국보,001140,2020/12,24688223,24688223
(주)금비,008870,1985/09,1000000,
(주)금비,008870,1986/09,1000000,
(주)금비,008870,1987/09,1000000,
(주)금비,008870,1990/09,5000000,
(주)금비,008870,1991/09,5000000,
(주)금비,008870,1992/09,5000000,
(주)금비,008870,1993/09,5000000,
(주)금비,008870,1994/09,5000000,
(주)금비,008870,1995/09,5000000,
(주)금비,008870,1996/09,5000000,
(주)금비,008870,1997/09,5000000,
(주)금비,008870,1998/09,5000000,
(주)금비,008870,1999/09,5000000,
(주)금비,008870,2000/09,5000000,
(주)금비,008870,2001/09,5000000,
(주)금비,008870,2002/09,5000000,
(주)금비,008870,2003/09,5000000,
(주)금비,008870,2004/09,5000000,
(주)금비,008870,2005/09,5000000,
(주)금비,008870,2006/09,5000000,
(주)금비,008870,2007/09,5000000,5000000
(주)금비,008870,2008/09,5000000,5000000
(주)금비,008870,2009/09,5000000,5000000
(주)금비,008870,2010/09,5000000,5000000
(주)금비,008870,2011/09,5000000,5000000
(주)금비,008870,2012/09,5000000,5000000
(주)금비,008870,2013/09,5000000,5000000
(주)금비,008870,2014/09,5000000,5000000
(주)금비,008870,2015/09,5000000,5000000
(주)금비,008870,2016/09,5000000,5000000
(주)금비,008870,2017/09,5000000,5000000
(주)금비,008870,2018/09,5000000,5000000
(주)금비,008870,2019/09,5000000,5000000
(주)금비,008870,2020/09,5000000,5000000
(주)금양,001570,1981/12,1333500,
(주)금양,001570,1982/12,1333500,
(주)금양,001570,1983/12,1333500,
(주)금양,001570,1984/12,1333500,
(주)금양,001570,1985/12,1333500,
(주)금양,001570,1986/12,1333500,
(주)금양,001570,1987/12,1333500,
(주)금양,001570,1988/12,3000000,
(주)금양,001570,1989/12,3000000,
(주)금양,001570,1990/12,4500000,
(주)금양,001570,1991/12,4500000,
(주)금양,001570,1992/12,4500000,
(주)금양,001570,1993/12,4500000,
(주)금양,001570,1994/12,4500000,
(주)금양,001570,1995/12,4500000,
(주)금양,001570,1996/12,4500000,
(주)금양,001570,1997/12,4500000,
(주)금양,001570,1998/12,8500000,
(주)금양,001570,1999/12,8614745,
(주)금양,001570,2000/12,10437161,
(주)금양,001570,2001/12,15354025,
(주)금양,001570,2002/12,16854025,
(주)금양,001570,2003/12,14641191,
(주)금양,001570,2004/12,14641191,
(주)금양,001570,2005/12,14641191,
(주)금양,001570,2006/12,14641191,
(주)금양,001570,2007/12,19676654,19676654
(주)금양,001570,2008/12,19676654,19676654
(주)금양,001570,2009/12,19676654,19676654
(주)금양,001570,2010/12,19676654,19676654
(주)금양,001570,2011/12,19676654,19676654
(주)금양,001570,2012/12,19676654,19676654
(주)금양,001570,2013/12,19676654,19676654
(주)금양,001570,2014/12,19676654,19676654
(주)금양,001570,2015/12,19676654,19676654
(주)금양,001570,2016/12,19676654,19676654
(주)금양,001570,2017/12,21355056,21355056
(주)금양,001570,2018/12,21613270,21613270
(주)금양,001570,2019/12,22024068,22024068
(주)금양,001570,2020/12,22024068,22024068
(주)금호에이치티,214330,1999/12,2300000,
(주)금호에이치티,214330,2000/12,2300000,
(주)금호에이치티,214330,2001/12,2300000,
(주)금호에이치티,214330,2002/12,2300000,
(주)금호에이치티,214330,2003/12,2300000,
(주)금호에이치티,214330,2004/12,2300000,
(주)금호에이치티,214330,2005/12,2300000,
(주)금호에이치티,214330,2006/12,2300000,
(주)금호에이치티,214330,2007/12,2300000,
(주)금호에이치티,214330,2008/12,2300000,
(주)금호에이치티,214330,2009/12,2300000,
(주)금호에이치티,214330,2010/12,2300000,
(주)금호에이치티,214330,2011/12,2300000,
(주)금호에이치티,214330,2012/12,2300000,
(주)금호에이치티,214330,2013/12,2300000,2300000
(주)금호에이치티,214330,2014/12,2300000,2300000
(주)금호에이치티,214330,2015/12,4882500,4882500
(주)금호에이치티,214330,2016/12,4882500,4882500
(주)금호에이치티,214330,2017/12,4882500,4882500
(주)금호에이치티,214330,2018/12,7915510,7915510
(주)금호에이치티,214330,2019/12,11804291,11804291
(주)금호에이치티,214330,2020/12,58952364,58952364
(주)까뮤이앤씨,013700,1985/12,7500000,
(주)까뮤이앤씨,013700,1986/12,7500000,
(주)까뮤이앤씨,013700,1987/12,7500000,
(주)까뮤이앤씨,013700,1988/12,7500000,
(주)까뮤이앤씨,013700,1989/12,12000000,
(주)까뮤이앤씨,013700,1990/12,12000000,
(주)까뮤이앤씨,013700,1991/12,12000000,
(주)까뮤이앤씨,013700,1992/12,12000000,
(주)까뮤이앤씨,013700,1993/12,16800000,
(주)까뮤이앤씨,013700,1994/12,22576140,
(주)까뮤이앤씨,013700,1995/12,22576140,
(주)까뮤이앤씨,013700,1996/12,22576140,
(주)까뮤이앤씨,013700,1997/12,22576140,
(주)까뮤이앤씨,013700,1998/12,22576140,
(주)까뮤이앤씨,013700,1999/12,22576140,
(주)까뮤이앤씨,013700,2000/12,22576140,
(주)까뮤이앤씨,013700,2001/12,22576140,
(주)까뮤이앤씨,013700,2002/12,22576140,
(주)까뮤이앤씨,013700,2003/12,22576140,
(주)까뮤이앤씨,013700,2004/12,22576140,
(주)까뮤이앤씨,013700,2005/12,22576140,
(주)까뮤이앤씨,013700,2006/12,22576140,
(주)까뮤이앤씨,013700,2007/12,22576140,22576140
(주)까뮤이앤씨,013700,2008/12,22576140,22576140
(주)까뮤이앤씨,013700,2009/12,22576140,22576140
(주)까뮤이앤씨,013700,2010/12,22576140,22576140
(주)까뮤이앤씨,013700,2011/12,22576140,22576140
(주)까뮤이앤씨,013700,2012/12,22576140,22576140
(주)까뮤이앤씨,013700,2013/12,22576140,22576140
(주)까뮤이앤씨,013700,2014/12,22576140,22576140
(주)까뮤이앤씨,013700,2015/12,22576140,22576140
(주)까뮤이앤씨,013700,2016/12,22576140,22576140
(주)까뮤이앤씨,013700,2017/12,22576140,22576140
(주)까뮤이앤씨,013700,2018/12,22576140,22576140
(주)까뮤이앤씨,013700,2019/12,22576140,22576140
(주)까뮤이앤씨,013700,2020/12,22576140,22576140
(주)나이스홀딩스,034310,1999/12,19390000,
(주)나이스홀딩스,034310,2000/12,23696165,
(주)나이스홀딩스,034310,2001/12,23696165,
(주)나이스홀딩스,034310,2002/12,23696165,
(주)나이스홀딩스,034310,2003/12,23696165,
(주)나이스홀딩스,034310,2004/12,33500000,
(주)나이스홀딩스,034310,2005/12,33500000,
(주)나이스홀딩스,034310,2006/12,33500000,
(주)나이스홀딩스,034310,2007/12,33500000,33500000
(주)나이스홀딩스,034310,2008/12,33500000,33500000
(주)나이스홀딩스,034310,2009/12,33500000,33500000
(주)나이스홀딩스,034310,2010/12,17293285,17293285
(주)나이스홀딩스,034310,2011/12,17293285,17293285
(주)나이스홀딩스,034310,2012/12,18941150,18941150
(주)나이스홀딩스,034310,2013/12,18941150,18941150
(주)나이스홀딩스,034310,2014/12,18941150,18941150
(주)나이스홀딩스,034310,2015/12,18941150,18941150
(주)나이스홀딩스,034310,2016/12,18941150,18941150
(주)나이스홀딩스,034310,2017/12,18941150,18941150
(주)나이스홀딩스,034310,2018/12,18941150,18941150
(주)나이스홀딩스,034310,2019/12,18941150,18941150
(주)나이스홀딩스,034310,2020/12,18941150,18941150
(주)남선알미늄,008350,1981/12,1668500,
(주)남선알미늄,008350,1982/12,1668500,
(주)남선알미늄,008350,1983/12,1668500,
(주)남선알미늄,008350,1984/12,1668500,
(주)남선알미늄,008350,1985/12,1668500,
(주)남선알미늄,008350,1986/12,1834250,
(주)남선알미늄,008350,1987/12,1834250,
(주)남선알미늄,008350,1988/12,3000000,
(주)남선알미늄,008350,1989/12,3000000,
(주)남선알미늄,008350,1990/12,3600000,
(주)남선알미늄,008350,1991/12,3600000,
(주)남선알미늄,008350,1992/12,3600000,
(주)남선알미늄,008350,1993/12,5004000,
(주)남선알미늄,008350,1994/12,5004000,
(주)남선알미늄,008350,1995/12,6829200,
(주)남선알미늄,008350,1996/12,6829200,
(주)남선알미늄,008350,1997/12,9920000,
(주)남선알미늄,008350,1998/12,9920000,
(주)남선알미늄,008350,1999/12,10618100,
(주)남선알미늄,008350,2000/12,10618100,
(주)남선알미늄,008350,2001/12,75092565,
(주)남선알미늄,008350,2002/12,89065255,
(주)남선알미늄,008350,2003/12,89065255,
(주)남선알미늄,008350,2004/12,35626100,
(주)남선알미늄,008350,2005/12,35626100,
(주)남선알미늄,008350,2006/12,35626100,
(주)남선알미늄,008350,2007/12,35626100,35626100
(주)남선알미늄,008350,2008/12,46590545,46590545
(주)남선알미늄,008350,2009/12,46590545,46590545
(주)남선알미늄,008350,2010/12,46590545,46590545
(주)남선알미늄,008350,2011/12,55089545,55089545
(주)남선알미늄,008350,2012/12,55089545,55089545
(주)남선알미늄,008350,2013/12,55089545,55089545
(주)남선알미늄,008350,2014/12,55089545,55089545
(주)남선알미늄,008350,2015/12,55089545,55089545
(주)남선알미늄,008350,2016/12,55089545,55089545
(주)남선알미늄,008350,2017/12,55089545,55089545
(주)남선알미늄,008350,2018/12,55089545,55089545
(주)남선알미늄,008350,2019/12,55089545,55089545
(주)남선알미늄,008350,2020/12,55089545,55089545
(주)남성,004270,1985/12,1743908,
(주)남성,004270,1986/12,1743908,
(주)남성,004270,1987/12,1743930,
(주)남성,004270,1988/12,1743930,
(주)남성,004270,1989/12,10000000,
(주)남성,004270,1990/12,10000000,
(주)남성,004270,1991/12,10800000,
(주)남성,004270,1992/12,11448000,
(주)남성,004270,1993/12,14616790,
(주)남성,004270,1994/12,15670820,
(주)남성,004270,1995/12,16140940,
(주)남성,004270,1996/12,16625165,
(주)남성,004270,1997/12,17123915,
(주)남성,004270,1998/12,17632895,
(주)남성,004270,1999/12,18106080,
(주)남성,004270,2000/12,18106080,
(주)남성,004270,2001/12,18106080,
(주)남성,004270,2002/12,18106080,
(주)남성,004270,2003/12,18106080,
(주)남성,004270,2004/12,18106080,
(주)남성,004270,2005/12,18106080,
(주)남성,004270,2006/12,18106080,
(주)남성,004270,2007/12,18106080,18106080
(주)남성,004270,2008/12,18106080,18106080
(주)남성,004270,2009/12,18106080,18106080
(주)남성,004270,2010/12,18106080,18106080
(주)남성,004270,2011/12,18106080,18106080
(주)남성,004270,2012/12,18106080,18106080
(주)남성,004270,2013/12,18106080,18106080
(주)남성,004270,2014/12,18106080,18106080
(주)남성,004270,2015/12,18106080,18106080
(주)남성,004270,2016/12,18106080,18106080
(주)남성,004270,2017/12,18106080,18106080
(주)남성,004270,2018/12,18106080,18106080
(주)남성,004270,2019/12,18106080,18106080
(주)남성,004270,2020/12,18106080,18106080
(주)넥센,005720,1985/12,1440000,
(주)넥센,005720,1986/12,1728000,
(주)넥센,005720,1987/12,6000000,
(주)넥센,005720,1988/12,6000000,
(주)넥센,005720,1989/12,8666665,
(주)넥센,005720,1990/12,13389700,
(주)넥센,005720,1991/12,13389700,
(주)넥센,005720,1992/12,13389700,
(주)넥센,005720,1993/12,13389700,
(주)넥센,005720,1994/12,13389700,
(주)넥센,005720,1995/12,13389700,
(주)넥센,005720,1996/12,13389700,
(주)넥센,005720,1997/12,13389700,
(주)넥센,005720,1998/12,13389700,
(주)넥센,005720,1999/12,13389700,
(주)넥센,005720,2000/12,13389700,
(주)넥센,005720,2001/12,13389700,
(주)넥센,005720,2002/12,13389700,
(주)넥센,005720,2003/12,13389700,
(주)넥센,005720,2004/12,13389700,
(주)넥센,005720,2005/12,13389700,
(주)넥센,005720,2006/12,13389700,
(주)넥센,005720,2007/12,13389700,13389700
(주)넥센,005720,2008/12,13389700,13389700
(주)넥센,005720,2009/12,13389700,13389700
(주)넥센,005720,2010/12,13389700,13389700
(주)넥센,005720,2011/12,13389700,13389700
(주)넥센,005720,2012/12,25440085,25440085
(주)넥센,005720,2013/12,25440085,25440085
(주)넥센,005720,2014/12,25440085,25440085
(주)넥센,005720,2015/12,25440085,25440085
(주)넥센,005720,2016/12,25440085,25440085
(주)넥센,005720,2017/12,26771989,26771989
(주)넥센,005720,2018/12,26771988,26771988
(주)넥센,005720,2019/12,26771989,26771989
(주)넥센,005720,2020/12,26771989,26771989
(주)넥스트사이언스,003580,1985/12,5000000,
(주)넥스트사이언스,003580,1986/12,5000000,
(주)넥스트사이언스,003580,1987/12,5000000,
(주)넥스트사이언스,003580,1988/12,5000000,
(주)넥스트사이언스,003580,1989/12,7000000,
(주)넥스트사이언스,003580,1990/12,10000000,
(주)넥스트사이언스,003580,1991/12,10000000,
(주)넥스트사이언스,003580,1992/12,10000000,
(주)넥스트사이언스,003580,1993/12,10000000,
(주)넥스트사이언스,003580,1994/12,10000000,
(주)넥스트사이언스,003580,1995/12,10000000,
(주)넥스트사이언스,003580,1996/12,10000000,
(주)넥스트사이언스,003580,1997/12,10000000,
(주)넥스트사이언스,003580,1998/12,10000000,
(주)넥스트사이언스,003580,1999/12,17771715,
(주)넥스트사이언스,003580,2000/12,18036925,
(주)넥스트사이언스,003580,2001/12,18288580,
(주)넥스트사이언스,003580,2002/12,18422315,
(주)넥스트사이언스,003580,2003/12,18422315,
(주)넥스트사이언스,003580,2004/12,18621045,
(주)넥스트사이언스,003580,2005/12,18621045,
(주)넥스트사이언스,003580,2006/12,18621045,
(주)넥스트사이언스,003580,2007/12,22245115,22245115
(주)넥스트사이언스,003580,2008/12,23573940,23573940
(주)넥스트사이언스,003580,2009/12,23573940,23573940
(주)넥스트사이언스,003580,2010/12,23573940,23573940
(주)넥스트사이언스,003580,2011/12,23573940,23573940
(주)넥스트사이언스,003580,2012/12,23573940,23573940
(주)넥스트사이언스,003580,2013/12,23573940,23573940
(주)넥스트사이언스,003580,2014/12,23573940,23573940
(주)넥스트사이언스,003580,2015/12,23573940,23573940
(주)넥스트사이언스,003580,2016/12,6393585,6393585
(주)넥스트사이언스,003580,2017/12,9590550,9590550
(주)넥스트사이언스,003580,2018/12,11255011,11255011
(주)넥스트사이언스,003580,2019/12,14217069,14217069
(주)넥스트사이언스,003580,2020/12,16349811,16349811
(주)노루페인트,090350,2006/12,10000000,
(주)노루페인트,090350,2007/12,10000000,10000000
(주)노루페인트,090350,2008/12,10000000,10000000
(주)노루페인트,090350,2009/12,10000000,10000000
(주)노루페인트,090350,2010/12,10000000,10000000
(주)노루페인트,090350,2011/12,10000000,10000000
(주)노루페인트,090350,2012/12,10000000,10000000
(주)노루페인트,090350,2013/12,10000000,10000000
(주)노루페인트,090350,2014/12,10000000,10000000
(주)노루페인트,090350,2015/12,10000000,10000000
(주)노루페인트,090350,2016/12,10000000,10000000
(주)노루페인트,090350,2017/12,10000000,10000000
(주)노루페인트,090350,2018/12,10000000,10000000
(주)노루페인트,090350,2019/12,10000000,10000000
(주)노루페인트,090350,2020/12,10000000,10000000
(주)노루홀딩스,000320,1981/12,2340300,
(주)노루홀딩스,000320,1982/12,2340300,
(주)노루홀딩스,000320,1983/12,2340300,
(주)노루홀딩스,000320,1984/12,2340300,
(주)노루홀딩스,000320,1985/12,2340300,
(주)노루홀딩스,000320,1986/12,2340300,
(주)노루홀딩스,000320,1987/12,2500000,
(주)노루홀딩스,000320,1988/12,3750000,
(주)노루홀딩스,000320,1989/12,4700955,
(주)노루홀딩스,000320,1990/12,4700955,
(주)노루홀딩스,000320,1991/12,4700955,
(주)노루홀딩스,000320,1992/12,4700955,
(주)노루홀딩스,000320,1993/12,4700955,
(주)노루홀딩스,000320,1994/12,4700955,
(주)노루홀딩스,000320,1995/12,7178180,
(주)노루홀딩스,000320,1996/12,7368755,
(주)노루홀딩스,000320,1997/12,7368755,
(주)노루홀딩스,000320,1998/12,7368755,
(주)노루홀딩스,000320,1999/12,11485230,
(주)노루홀딩스,000320,2000/12,12203275,
(주)노루홀딩스,000320,2001/12,12203275,
(주)노루홀딩스,000320,2002/12,12350775,
(주)노루홀딩스,000320,2003/12,12375775,
(주)노루홀딩스,000320,2004/12,12375775,
(주)노루홀딩스,000320,2005/12,12709325,
