회사명,거래소코드,회계년도,자산(*)(천원),자산(*)(IFRS)(천원)
(주)엘지헬로비전,037560,2002/12,22753166,
(주)엘지헬로비전,037560,2003/12,29207520,
(주)엘지헬로비전,037560,2004/12,164032486,
(주)엘지헬로비전,037560,2005/12,437243460,
(주)엘지헬로비전,037560,2006/12,489789593,
(주)엘지헬로비전,037560,2007/12,685591626,
(주)엘지헬로비전,037560,2008/12,703395783,
(주)엘지헬로비전,037560,2009/12,800685409,
(주)엘지헬로비전,037560,2010/12,946264264,964665788
(주)엘지헬로비전,037560,2011/12,1086640213,1086640213
(주)엘지헬로비전,037560,2012/12,1519009712,1519009712
(주)엘지헬로비전,037560,2013/12,1986833637,1986833637
(주)엘지헬로비전,037560,2014/12,2073912681,2073912681
(주)엘지헬로비전,037560,2015/12,2000272843,2000272843
(주)엘지헬로비전,037560,2016/12,1840191675,1840191675
(주)엘지헬로비전,037560,2017/12,1868155224,1868155224
(주)엘지헬로비전,037560,2018/12,1933605162,1933605162
(주)엘지헬로비전,037560,2019/12,1788647921,1788647921
(주)엘지헬로비전,037560,2020/12,1464368829,1464368829
(주)엘지화학,051910,2001/12,3636325551,
(주)엘지화학,051910,2002/12,3846141874,
(주)엘지화학,051910,2003/12,4761747858,
(주)엘지화학,051910,2004/12,5679528549,
(주)엘지화학,051910,2005/12,5593399000,
(주)엘지화학,051910,2006/12,5806516000,
(주)엘지화학,051910,2007/12,7049952000,7049952000
(주)엘지화학,051910,2008/12,8036382000,8036382000
(주)엘지화학,051910,2009/12,8358827000,9434738000
(주)엘지화학,051910,2010/12,11014609000,11014609000
(주)엘지화학,051910,2011/12,13419017000,13419017000
(주)엘지화학,051910,2012/12,14784787000,14784787000
(주)엘지화학,051910,2013/12,15387176000,15387176000
(주)엘지화학,051910,2014/12,15893446000,15893446000
(주)엘지화학,051910,2015/12,16231596000,16231596000
(주)엘지화학,051910,2016/12,16775894000,16775894000
(주)엘지화학,051910,2017/12,21148136000,21148136000
(주)엘지화학,051910,2018/12,23730578000,23730578000
(주)엘지화학,051910,2019/12,27027086000,27027086000
(주)엘지화학,051910,2020/12,25850150000,25850150000
(주)영원무역,111770,2009/12,544469503,544469503
(주)영원무역,111770,2010/12,607570431,623247148
(주)영원무역,111770,2011/12,716635242,716635242
(주)영원무역,111770,2012/12,813552811,813552811
(주)영원무역,111770,2013/12,979617749,979617749
(주)영원무역,111770,2014/12,1074777686,1074777686
(주)영원무역,111770,2015/12,1358084404,1358084404
(주)영원무역,111770,2016/12,1418510309,1418510309
(주)영원무역,111770,2017/12,1413684083,1413684083
(주)영원무역,111770,2018/12,1642606887,1642606887
(주)영원무역,111770,2019/12,1839140306,1839140306
(주)영원무역,111770,2020/12,1797289419,1797289419
(주)영원무역홀딩스,009970,1985/04,6547308,
(주)영원무역홀딩스,009970,1986/04,8843586,
(주)영원무역홀딩스,009970,1987/04,12650592,
(주)영원무역홀딩스,009970,1988/04,16370804,
(주)영원무역홀딩스,009970,1989/04,20737298,
(주)영원무역홀딩스,009970,1990/04,30207022,
(주)영원무역홀딩스,009970,1991/04,43095878,
(주)영원무역홀딩스,009970,1992/12,51749332,
(주)영원무역홀딩스,009970,1993/12,56575630,
(주)영원무역홀딩스,009970,1994/12,71649270,
(주)영원무역홀딩스,009970,1995/12,88656555,
(주)영원무역홀딩스,009970,1996/12,95332313,
(주)영원무역홀딩스,009970,1997/12,146194751,
(주)영원무역홀딩스,009970,1998/12,192784830,
(주)영원무역홀딩스,009970,1999/12,216786133,
(주)영원무역홀딩스,009970,2000/12,204557238,
(주)영원무역홀딩스,009970,2001/12,237614099,
(주)영원무역홀딩스,009970,2002/12,226963618,
(주)영원무역홀딩스,009970,2003/12,270693886,
(주)영원무역홀딩스,009970,2004/12,319883212,
(주)영원무역홀딩스,009970,2005/12,347065697,
(주)영원무역홀딩스,009970,2006/12,376363196,
(주)영원무역홀딩스,009970,2007/12,430197895,430197895
(주)영원무역홀딩스,009970,2008/12,585735475,585735475
(주)영원무역홀딩스,009970,2009/12,272128475,272128475
(주)영원무역홀딩스,009970,2010/12,355958704,297837772
(주)영원무역홀딩스,009970,2011/12,330852137,330852137
(주)영원무역홀딩스,009970,2012/12,414875936,414875936
(주)영원무역홀딩스,009970,2013/12,411675623,411675623
(주)영원무역홀딩스,009970,2014/12,409465275,409465275
(주)영원무역홀딩스,009970,2015/12,430266336,430266336
(주)영원무역홀딩스,009970,2016/12,432762912,432762912
(주)영원무역홀딩스,009970,2017/12,454115572,454115572
(주)영원무역홀딩스,009970,2018/12,547679495,547679495
(주)영원무역홀딩스,009970,2019/12,613613523,613613523
(주)영원무역홀딩스,009970,2020/12,579958401,579958401
(주)영풍,000670,1981/12,25180185,
(주)영풍,000670,1982/12,31199301,
(주)영풍,000670,1983/12,36992791,
(주)영풍,000670,1984/12,43714935,
(주)영풍,000670,1985/12,51704530,
(주)영풍,000670,1986/12,58943769,
(주)영풍,000670,1987/12,69273237,
(주)영풍,000670,1988/12,90394444,
(주)영풍,000670,1989/12,116216270,
(주)영풍,000670,1990/12,114567568,
(주)영풍,000670,1991/12,144343003,
(주)영풍,000670,1992/12,191553743,
(주)영풍,000670,1993/12,201645931,
(주)영풍,000670,1994/12,206663162,
(주)영풍,000670,1995/12,215520026,
(주)영풍,000670,1996/12,243561960,
(주)영풍,000670,1997/12,263570242,
(주)영풍,000670,1998/12,511772282,
(주)영풍,000670,1999/12,756604210,
(주)영풍,000670,2000/12,736513636,
(주)영풍,000670,2001/12,746986788,
(주)영풍,000670,2002/12,752984882,
(주)영풍,000670,2003/12,797017668,
(주)영풍,000670,2004/12,842397070,
(주)영풍,000670,2005/12,970866999,
(주)영풍,000670,2006/12,1304947450,
(주)영풍,000670,2007/12,1276075609,1276075609
(주)영풍,000670,2008/12,1306747186,1306747186
(주)영풍,000670,2009/12,1497046653,1497046653
(주)영풍,000670,2010/12,1739675783,1934559345
(주)영풍,000670,2011/12,1975179569,1975179569
(주)영풍,000670,2012/12,1994976031,1994976031
(주)영풍,000670,2013/12,1980714663,1980714663
(주)영풍,000670,2014/12,1998526425,1998526425
(주)영풍,000670,2015/12,2078784715,2078784715
(주)영풍,000670,2016/12,2134759567,2134759567
(주)영풍,000670,2017/12,2213267018,2213267018
(주)영풍,000670,2018/12,2282487712,2282487712
(주)영풍,000670,2019/12,2282953197,2282953197
(주)영풍,000670,2020/12,2339877607,2339877607
(주)영흥,012160,2002/12,60079455,
(주)영흥,012160,2003/12,55715563,
(주)영흥,012160,2004/12,60948720,
(주)영흥,012160,2005/12,65393849,
(주)영흥,012160,2006/12,65775440,
(주)영흥,012160,2007/12,73283646,73283646
(주)영흥,012160,2008/12,93480769,93480769
(주)영흥,012160,2009/12,91333833,91333833
(주)영흥,012160,2010/12,112327502,207079990
(주)영흥,012160,2011/12,234106640,234106640
(주)영흥,012160,2012/12,229134908,229134908
(주)영흥,012160,2013/12,261011257,261011257
(주)영흥,012160,2014/12,296002972,296002972
(주)영흥,012160,2015/12,260507641,260507641
(주)영흥,012160,2016/12,306757624,306757624
(주)영흥,012160,2017/12,300545413,300545413
(주)영흥,012160,2018/12,287708838,287708838
(주)영흥,012160,2019/12,303916539,303916539
(주)영흥,012160,2020/12,316862450,316862450
(주)예스코홀딩스,015360,1989/12,79755931,
(주)예스코홀딩스,015360,1990/12,93272458,
(주)예스코홀딩스,015360,1991/12,113576616,
(주)예스코홀딩스,015360,1992/12,173666827,
(주)예스코홀딩스,015360,1993/12,186081999,
(주)예스코홀딩스,015360,1994/12,233002333,
(주)예스코홀딩스,015360,1995/12,239250597,
(주)예스코홀딩스,015360,1996/12,299859966,
(주)예스코홀딩스,015360,1997/12,253978628,
(주)예스코홀딩스,015360,1998/12,356779806,
(주)예스코홀딩스,015360,1999/12,339910247,
(주)예스코홀딩스,015360,2000/12,401314555,
(주)예스코홀딩스,015360,2001/12,457875529,
(주)예스코홀딩스,015360,2002/12,490434318,
(주)예스코홀딩스,015360,2003/12,398467348,
(주)예스코홀딩스,015360,2004/12,447512832,
(주)예스코홀딩스,015360,2005/12,502892207,
(주)예스코홀딩스,015360,2006/12,523091216,
(주)예스코홀딩스,015360,2007/12,575837252,575837252
(주)예스코홀딩스,015360,2008/12,588412944,588412944
(주)예스코홀딩스,015360,2009/12,999329295,999329295
(주)예스코홀딩스,015360,2010/12,1027181044,1036738935
(주)예스코홀딩스,015360,2011/12,1048625549,1048625549
(주)예스코홀딩스,015360,2012/12,1134834067,1134834067
(주)예스코홀딩스,015360,2013/12,1122853200,1122853200
(주)예스코홀딩스,015360,2014/12,1140541729,1140541729
(주)예스코홀딩스,015360,2015/12,1016051552,1016051552
(주)예스코홀딩스,015360,2016/12,1109180815,1109180815
(주)예스코홀딩스,015360,2017/12,1252083339,1252083339
(주)예스코홀딩스,015360,2018/12,727060682,727060682
(주)예스코홀딩스,015360,2019/12,715354013,715354013
(주)예스코홀딩스,015360,2020/12,617867296,617867296
(주)오뚜기,007310,1985/12,24212854,
(주)오뚜기,007310,1986/12,27531656,
(주)오뚜기,007310,1987/12,37901213,
(주)오뚜기,007310,1988/12,54422257,
(주)오뚜기,007310,1989/12,62671224,
(주)오뚜기,007310,1990/12,95136864,
(주)오뚜기,007310,1991/12,127804445,
(주)오뚜기,007310,1992/12,149047827,
(주)오뚜기,007310,1993/12,137333163,
(주)오뚜기,007310,1994/12,184063337,
(주)오뚜기,007310,1995/12,212764152,
(주)오뚜기,007310,1996/12,235002110,
(주)오뚜기,007310,1997/12,250897474,
(주)오뚜기,007310,1998/12,354265884,
(주)오뚜기,007310,1999/12,366244879,
(주)오뚜기,007310,2000/12,404520975,
(주)오뚜기,007310,2001/12,376389160,
(주)오뚜기,007310,2002/12,377966869,
(주)오뚜기,007310,2003/12,420720781,
(주)오뚜기,007310,2004/12,442051312,
(주)오뚜기,007310,2005/12,505907326,
(주)오뚜기,007310,2006/12,536960563,
(주)오뚜기,007310,2007/12,533145877,533145877
(주)오뚜기,007310,2008/12,585951458,585951458
(주)오뚜기,007310,2009/12,662797958,662797958
(주)오뚜기,007310,2010/12,795321734,811388297
(주)오뚜기,007310,2011/12,886337951,886337951
(주)오뚜기,007310,2012/12,954889373,954889373
(주)오뚜기,007310,2013/12,1025661800,1025661800
(주)오뚜기,007310,2014/12,1159959245,1159959245
(주)오뚜기,007310,2015/12,1230861639,1230861639
(주)오뚜기,007310,2016/12,1342747782,1342747782
(주)오뚜기,007310,2017/12,1405801127,1405801127
(주)오뚜기,007310,2018/12,1654457431,1654457431
(주)오뚜기,007310,2019/12,1701081587,1701081587
(주)오뚜기,007310,2020/12,1905811761,1905811761
(주)오리엔트바이오,002630,1981/12,19524300,
(주)오리엔트바이오,002630,1983/03,22187176,
(주)오리엔트바이오,002630,1984/03,22653239,
(주)오리엔트바이오,002630,1985/03,26277546,
(주)오리엔트바이오,002630,1986/03,33642216,
(주)오리엔트바이오,002630,1987/03,43096427,
(주)오리엔트바이오,002630,1988/03,47583963,
(주)오리엔트바이오,002630,1989/03,51181638,
(주)오리엔트바이오,002630,1990/03,57086718,
(주)오리엔트바이오,002630,1991/03,64489449,
(주)오리엔트바이오,002630,1992/03,72106545,
(주)오리엔트바이오,002630,1993/03,74688778,
(주)오리엔트바이오,002630,1994/03,77958528,
(주)오리엔트바이오,002630,1995/03,87958373,
(주)오리엔트바이오,002630,1996/03,103758724,
(주)오리엔트바이오,002630,1997/03,108508911,
(주)오리엔트바이오,002630,1998/03,108214555,
(주)오리엔트바이오,002630,1999/03,114941471,
(주)오리엔트바이오,002630,2000/03,139462371,
(주)오리엔트바이오,002630,2001/03,102344019,
(주)오리엔트바이오,002630,2002/03,77633259,
(주)오리엔트바이오,002630,2003/03,36694167,
(주)오리엔트바이오,002630,2004/03,52639211,
(주)오리엔트바이오,002630,2005/03,56335612,
(주)오리엔트바이오,002630,2006/03,65940088,
(주)오리엔트바이오,002630,2007/03,69796133,69796133
(주)오리엔트바이오,002630,2008/03,62789673,62789673
(주)오리엔트바이오,002630,2009/03,78999547,78999547
(주)오리엔트바이오,002630,2010/03,82220814,82220814
(주)오리엔트바이오,002630,2011/03,64509640,58943970
(주)오리엔트바이오,002630,2012/03,61400486,61400486
(주)오리엔트바이오,002630,2013/03,64855435,64855435
(주)오리엔트바이오,002630,2014/03,66158558,66158558
(주)오리엔트바이오,002630,2015/03,70011247,70011247
(주)오리엔트바이오,002630,2016/03,94850716,94850716
(주)오리엔트바이오,002630,2017/03,94642041,94642041
(주)오리엔트바이오,002630,2018/03,122842011,122842011
(주)오리엔트바이오,002630,2019/03,88083339,88083339
(주)오리엔트바이오,002630,2020/03,66726053,66726053
(주)오리온,271560,2017/12,1138455473,1138455473
(주)오리온,271560,2018/12,1163673068,1163673068
(주)오리온,271560,2019/12,1190809872,1190809872
(주)오리온,271560,2020/12,1206951233,1206951233
(주)오리온홀딩스,001800,1981/12,40537839,
(주)오리온홀딩스,001800,1982/12,52298727,
(주)오리온홀딩스,001800,1983/12,71410762,
(주)오리온홀딩스,001800,1984/12,72114367,
(주)오리온홀딩스,001800,1985/12,65882931,
(주)오리온홀딩스,001800,1986/12,66853031,
(주)오리온홀딩스,001800,1987/12,74030927,
(주)오리온홀딩스,001800,1988/12,80681352,
(주)오리온홀딩스,001800,1989/12,92221928,
(주)오리온홀딩스,001800,1990/12,122520762,
(주)오리온홀딩스,001800,1991/12,187083310,
(주)오리온홀딩스,001800,1992/12,233607000,
(주)오리온홀딩스,001800,1993/12,233133178,
(주)오리온홀딩스,001800,1994/12,299816701,
(주)오리온홀딩스,001800,1995/12,373147083,
(주)오리온홀딩스,001800,1996/12,390468674,
(주)오리온홀딩스,001800,1997/12,440174016,
(주)오리온홀딩스,001800,1998/12,496862160,
(주)오리온홀딩스,001800,1999/12,492823307,
(주)오리온홀딩스,001800,2000/12,565026504,
(주)오리온홀딩스,001800,2001/12,560858719,
(주)오리온홀딩스,001800,2002/12,559306004,
(주)오리온홀딩스,001800,2003/12,615000314,
(주)오리온홀딩스,001800,2004/12,693915992,
(주)오리온홀딩스,001800,2005/12,744718771,
(주)오리온홀딩스,001800,2006/12,828750797,
(주)오리온홀딩스,001800,2007/12,972007770,972007770
(주)오리온홀딩스,001800,2008/12,1090576057,1090576057
(주)오리온홀딩스,001800,2009/12,1158438382,1158438382
(주)오리온홀딩스,001800,2010/12,1185606015,1251087815
(주)오리온홀딩스,001800,2011/12,1257850871,1257850871
(주)오리온홀딩스,001800,2012/12,1317019140,1317019140
(주)오리온홀딩스,001800,2013/12,1316405008,1316405008
(주)오리온홀딩스,001800,2014/12,1428068353,1428068353
(주)오리온홀딩스,001800,2015/12,1424076224,1424076224
(주)오리온홀딩스,001800,2016/12,1417049909,1417049909
(주)오리온홀딩스,001800,2017/12,1907981603,1907981603
(주)오리온홀딩스,001800,2018/12,1915627521,1915627521
(주)오리온홀딩스,001800,2019/12,1930161016,1930161016
(주)오리온홀딩스,001800,2020/12,1926893842,1926893842
(주)와이지플러스,037270,1999/12,61365771,
(주)와이지플러스,037270,2000/12,53142787,
(주)와이지플러스,037270,2001/12,58431609,
(주)와이지플러스,037270,2002/12,68188024,
(주)와이지플러스,037270,2003/12,92448885,
(주)와이지플러스,037270,2004/12,89617852,
(주)와이지플러스,037270,2005/12,78065669,
(주)와이지플러스,037270,2006/12,84250526,
(주)와이지플러스,037270,2007/12,94072896,94072896
(주)와이지플러스,037270,2008/12,82895022,82895022
(주)와이지플러스,037270,2009/12,61694921,61694921
(주)와이지플러스,037270,2010/12,40308234,45981808
(주)와이지플러스,037270,2011/12,42853661,42853661
(주)와이지플러스,037270,2012/12,38009202,38009202
(주)와이지플러스,037270,2013/12,32799961,32799961
(주)와이지플러스,037270,2014/12,103377273,103377273
(주)와이지플러스,037270,2015/12,109869168,109869168
(주)와이지플러스,037270,2016/12,116684516,116684516
(주)와이지플러스,037270,2017/12,105749904,105749904
(주)와이지플러스,037270,2018/12,110718288,110718288
(주)와이지플러스,037270,2019/12,97123183,97123183
(주)와이지플러스,037270,2020/12,103484994,103484994
(주)용평리조트,070960,2001/06,514143629,
(주)용평리조트,070960,2002/06,579858092,
(주)용평리조트,070960,2003/06,608661453,
(주)용평리조트,070960,2004/06,596184837,
(주)용평리조트,070960,2005/06,658346156,
(주)용평리조트,070960,2006/06,618040105,
(주)용평리조트,070960,2007/06,649860990,
(주)용평리조트,070960,2008/12,904194133,
