회사명,거래소코드,회계년도,자본잉여금(*)(천원),자본잉여금(*)(IFRS)(천원)
넥센타이어(주),002350,2010/12,30840364,30840364
넥센타이어(주),002350,2011/12,30840364,30840364
넥센타이어(주),002350,2012/12,30840364,30840364
넥센타이어(주),002350,2013/12,30840364,30840364
넥센타이어(주),002350,2014/12,51255536,51255536
넥센타이어(주),002350,2015/12,51255536,51255536
넥센타이어(주),002350,2016/12,51255536,51255536
넥센타이어(주),002350,2017/12,67460449,67460449
넥센타이어(주),002350,2018/12,67460449,67460449
넥센타이어(주),002350,2019/12,67460449,67460449
넥센타이어(주),002350,2020/12,67460449,67460449
넥센타이어(주),002350,1994/12,0,
넷마블(주),251270,2012/12,61935076,61935076
넷마블(주),251270,2011/12,22771618,22771618
넷마블(주),251270,2014/12,549270083,549270083
넷마블(주),251270,2015/12,929388921,929388921
넷마블(주),251270,2016/12,1200287813,1200287813
넷마블(주),251270,2017/12,3842070299,3842070299
넷마블(주),251270,2018/12,3849421390,3849421390
넷마블(주),251270,2019/12,3880557021,3880557021
넷마블(주),251270,2020/12,3886139311,3886139311
넷마블(주),251270,2013/12,61935076,61935076
다스코(주),058730,2000/12,891540,
다스코(주),058730,2001/12,1683452,
다스코(주),058730,2002/12,1683452,
다스코(주),058730,2003/12,637625,
다스코(주),058730,2004/12,4072008,
다스코(주),058730,2005/12,4072008,
다스코(주),058730,2006/12,4072008,
다스코(주),058730,2007/12,10478772,10478772
다스코(주),058730,2008/12,10478772,10478772
다스코(주),058730,2009/12,10478772,10478772
다스코(주),058730,2010/12,10478772,10478772
다스코(주),058730,1999/12,0,
다스코(주),058730,2012/12,10662872,10662872
다스코(주),058730,2013/12,10914617,10914617
다스코(주),058730,2014/12,12284579,12284580
다스코(주),058730,2015/12,12410731,12410731
다스코(주),058730,2016/12,20487185,20487185
다스코(주),058730,2017/12,20824121,20824121
