회사명,거래소코드,회계년도,매출원가(*)(천원),매출원가(*)(IFRS)(천원)
(주)엘지유플러스,032640,2011/12,0,0
(주)엘지유플러스,032640,2012/12,0,0
(주)엘지유플러스,032640,2013/12,0,0
(주)엘지유플러스,032640,2014/12,0,0
(주)엘지유플러스,032640,2015/12,0,0
(주)엘지유플러스,032640,2016/12,0,0
(주)엘지유플러스,032640,2017/12,0,0
(주)엘지유플러스,032640,2018/12,0,0
(주)엘지유플러스,032640,2019/12,0,0
(주)엘지유플러스,032640,2020/12,0,0
(주)엘지하우시스,108670,2009/12,1167021000,1164878000
(주)엘지하우시스,108670,2010/12,1580218000,1580218000
(주)엘지하우시스,108670,2011/12,1683997000,1683997000
(주)엘지하우시스,108670,2012/12,1646717000,1646717000
(주)엘지하우시스,108670,2013/12,1793587000,1793587000
(주)엘지하우시스,108670,2014/12,1897270000,1897270000
(주)엘지하우시스,108670,2015/12,1773139000,1773139000
(주)엘지하우시스,108670,2016/12,1866647000,1866647000
(주)엘지하우시스,108670,2017/12,2191705000,2191705000
(주)엘지하우시스,108670,2018/12,2253098000,2253098000
(주)엘지하우시스,108670,2019/12,2132173000,2132173000
(주)엘지하우시스,108670,2020/12,1983980000,1983980000
(주)엘지헬로비전,037560,1999/12,4226760,
(주)엘지헬로비전,037560,2000/12,4498849,
(주)엘지헬로비전,037560,2001/12,4655798,
(주)엘지헬로비전,037560,2002/12,6731509,
(주)엘지헬로비전,037560,2003/12,7103262,
(주)엘지헬로비전,037560,2004/12,12691857,
(주)엘지헬로비전,037560,2005/12,19346394,
(주)엘지헬로비전,037560,2006/12,46320695,
(주)엘지헬로비전,037560,2007/12,96178668,
(주)엘지헬로비전,037560,2008/12,145609903,
(주)엘지헬로비전,037560,2009/12,173348920,
(주)엘지헬로비전,037560,2010/12,232914811,234112114
(주)엘지헬로비전,037560,2011/12,299501436,299501436
(주)엘지헬로비전,037560,2012/12,437760955,437760955
(주)엘지헬로비전,037560,2013/12,619059483,619059483
(주)엘지헬로비전,037560,2014/12,678267635,678267635
(주)엘지헬로비전,037560,2015/12,760139530,760139530
(주)엘지헬로비전,037560,2016/12,739318773,739318773
(주)엘지헬로비전,037560,2017/12,723035307,723035307
(주)엘지헬로비전,037560,2018/12,116896773,116896773
(주)엘지헬로비전,037560,2019/12,89972312,89972312
(주)엘지헬로비전,037560,2020/12,89445178,89445178
(주)엘지화학,051910,2001/12,2925221643,
(주)엘지화학,051910,2002/12,4313908639,
(주)엘지화학,051910,2003/12,4514157847,
(주)엘지화학,051910,2004/12,5784125436,
(주)엘지화학,051910,2005/12,6107725000,
(주)엘지화학,051910,2006/12,7965401000,
(주)엘지화학,051910,2007/12,8981994000,8981994000
(주)엘지화학,051910,2008/12,10505542000,10505542000
(주)엘지화학,051910,2009/12,10875952000,10866711000
(주)엘지화학,051910,2010/12,13353672000,13353672000
(주)엘지화학,051910,2011/12,16192361000,16192361000
(주)엘지화학,051910,2012/12,17482874000,17482874000
(주)엘지화학,051910,2013/12,17291982000,17291982000
(주)엘지화학,051910,2014/12,17057579000,17057579000
(주)엘지화학,051910,2015/12,14109705000,14109705000
(주)엘지화학,051910,2016/12,13716875000,13716875000
(주)엘지화학,051910,2017/12,16369235000,16369235000
(주)엘지화학,051910,2018/12,18764050000,18764050000
(주)엘지화학,051910,2019/12,18320366000,18320366000
(주)엘지화학,051910,2020/12,16483775000,16483775000
(주)영원무역,111770,2009/12,369989491,369989491
(주)영원무역,111770,2010/12,632697495,726782115
(주)영원무역,111770,2011/12,859675133,859675133
(주)영원무역,111770,2012/12,909683950,909683950
(주)영원무역,111770,2013/12,954020971,954020971
(주)영원무역,111770,2014/12,996637009,996637009
(주)영원무역,111770,2015/12,973978578,973978578
(주)영원무역,111770,2016/12,1038957000,1038957000
(주)영원무역,111770,2017/12,1064912143,1064912143
(주)영원무역,111770,2018/12,991236129,991236129
(주)영원무역,111770,2019/12,1171612631,1171612631
(주)영원무역,111770,2020/12,969100387,969100387
(주)영원무역홀딩스,009970,1985/04,12918459,
(주)영원무역홀딩스,009970,1986/04,16359837,
(주)영원무역홀딩스,009970,1987/04,29398280,
(주)영원무역홀딩스,009970,1988/04,32669386,
(주)영원무역홀딩스,009970,1989/04,33329824,
(주)영원무역홀딩스,009970,1990/04,36157120,
(주)영원무역홀딩스,009970,1991/04,36832948,
(주)영원무역홀딩스,009970,1992/12,67595617,
(주)영원무역홀딩스,009970,1993/12,81291449,
(주)영원무역홀딩스,009970,1994/12,84990279,
(주)영원무역홀딩스,009970,1995/12,99385858,
(주)영원무역홀딩스,009970,1996/12,151077881,
(주)영원무역홀딩스,009970,1997/12,281480231,
(주)영원무역홀딩스,009970,1998/12,379975027,
(주)영원무역홀딩스,009970,1999/12,319116346,
(주)영원무역홀딩스,009970,2000/12,361381175,
(주)영원무역홀딩스,009970,2001/12,425453533,
(주)영원무역홀딩스,009970,2002/12,376185638,
(주)영원무역홀딩스,009970,2003/12,302781808,
(주)영원무역홀딩스,009970,2004/12,357903331,
(주)영원무역홀딩스,009970,2005/12,342647875,
(주)영원무역홀딩스,009970,2006/12,385417405,
(주)영원무역홀딩스,009970,2007/12,419372369,419372369
(주)영원무역홀딩스,009970,2008/12,515699888,515699888
(주)영원무역홀딩스,009970,2009/12,274660543,274660543
(주)영원무역홀딩스,009970,2010/12,1031104,0
(주)영원무역홀딩스,009970,2011/12,0,0
(주)영원무역홀딩스,009970,2012/12,0,0
(주)영원무역홀딩스,009970,2013/12,0,0
(주)영원무역홀딩스,009970,2014/12,0,0
(주)영원무역홀딩스,009970,2015/12,0,0
(주)영원무역홀딩스,009970,2016/12,0,0
(주)영원무역홀딩스,009970,2017/12,0,0
(주)영원무역홀딩스,009970,2018/12,0,0
(주)영원무역홀딩스,009970,2019/12,0,0
(주)영원무역홀딩스,009970,2020/12,0,0
(주)영풍,000670,1981/12,32458179,
(주)영풍,000670,1982/12,35626188,
(주)영풍,000670,1983/12,31654865,
(주)영풍,000670,1984/12,28007246,
(주)영풍,000670,1985/12,32774996,
(주)영풍,000670,1986/12,44861838,
(주)영풍,000670,1987/12,52650602,
(주)영풍,000670,1988/12,63848834,
(주)영풍,000670,1989/12,93872370,
(주)영풍,000670,1990/12,94182810,
(주)영풍,000670,1991/12,81569717,
(주)영풍,000670,1992/12,103214379,
(주)영풍,000670,1993/12,85054305,
(주)영풍,000670,1994/12,102832385,
(주)영풍,000670,1995/12,102627188,
(주)영풍,000670,1996/12,108265280,
(주)영풍,000670,1997/12,130441076,
(주)영풍,000670,1998/12,185482342,
(주)영풍,000670,1999/12,170781881,
(주)영풍,000670,2000/12,177398124,
(주)영풍,000670,2001/12,171249101,
(주)영풍,000670,2002/12,242210804,
(주)영풍,000670,2003/12,285797794,
(주)영풍,000670,2004/12,338521914,
(주)영풍,000670,2005/12,373684006,
(주)영풍,000670,2006/12,703588965,
(주)영풍,000670,2007/12,787264753,787264753
(주)영풍,000670,2008/12,668004033,668004033
(주)영풍,000670,2009/12,617552663,617552663
(주)영풍,000670,2010/12,804198668,795368074
(주)영풍,000670,2011/12,939030723,939030723
(주)영풍,000670,2012/12,984760406,984760406
(주)영풍,000670,2013/12,962423252,962423252
(주)영풍,000670,2014/12,1035959163,1035959163
(주)영풍,000670,2015/12,966156882,966156882
(주)영풍,000670,2016/12,1049386615,1049386615
(주)영풍,000670,2017/12,1378574045,1378574045
(주)영풍,000670,2018/12,1359784893,1359784893
(주)영풍,000670,2019/12,1246030898,1246030898
(주)영풍,000670,2020/12,1161444178,1161444178
(주)영흥,012160,2002/12,71398752,
(주)영흥,012160,2003/12,67653970,
(주)영흥,012160,2004/12,76326474,
(주)영흥,012160,2005/12,83779899,
(주)영흥,012160,2006/12,78300341,
(주)영흥,012160,2007/12,79743746,79743746
(주)영흥,012160,2008/12,115438583,115438583
(주)영흥,012160,2009/12,97084075,97084075
(주)영흥,012160,2010/12,101930668,101518214
(주)영흥,012160,2011/12,113783867,113783867
(주)영흥,012160,2012/12,119575084,119575084
(주)영흥,012160,2013/12,111447274,111447274
(주)영흥,012160,2014/12,126773165,126773165
(주)영흥,012160,2015/12,129265225,129265225
(주)영흥,012160,2016/12,149802339,149802339
(주)영흥,012160,2017/12,160123029,160123029
(주)영흥,012160,2018/12,168100757,168100757
(주)영흥,012160,2019/12,167643467,167643467
(주)영흥,012160,2020/12,183715938,183715938
(주)예스코홀딩스,015360,1989/12,13105625,
(주)예스코홀딩스,015360,1990/12,19855036,
(주)예스코홀딩스,015360,1991/12,27285582,
(주)예스코홀딩스,015360,1992/12,40753804,
(주)예스코홀딩스,015360,1993/12,60403442,
(주)예스코홀딩스,015360,1994/12,113288798,
(주)예스코홀딩스,015360,1995/12,136075108,
(주)예스코홀딩스,015360,1996/12,154849874,
(주)예스코홀딩스,015360,1997/12,191815158,
(주)예스코홀딩스,015360,1998/12,251339484,
(주)예스코홀딩스,015360,1999/12,288504971,
(주)예스코홀딩스,015360,2000/12,389421048,
(주)예스코홀딩스,015360,2001/12,486249463,
(주)예스코홀딩스,015360,2002/12,460365569,
(주)예스코홀딩스,015360,2003/12,498003001,
(주)예스코홀딩스,015360,2004/12,494614970,
(주)예스코홀딩스,015360,2005/12,617910727,
(주)예스코홀딩스,015360,2006/12,687986287,
(주)예스코홀딩스,015360,2007/12,745192401,745192401
(주)예스코홀딩스,015360,2008/12,811745284,811745284
(주)예스코홀딩스,015360,2009/12,877226216,877226216
(주)예스코홀딩스,015360,2010/12,985847559,987351899
(주)예스코홀딩스,015360,2011/12,1045946998,1045946998
(주)예스코홀딩스,015360,2012/12,1143613065,1143613065
(주)예스코홀딩스,015360,2013/12,1207063857,1207063857
(주)예스코홀딩스,015360,2014/12,1133232035,1133232035
(주)예스코홀딩스,015360,2015/12,926251250,926251250
(주)예스코홀딩스,015360,2016/12,762534914,762534914
(주)예스코홀딩스,015360,2017/12,784733705,784733705
(주)예스코홀딩스,015360,2018/12,350419564,350419564
(주)예스코홀딩스,015360,2019/12,0,0
(주)예스코홀딩스,015360,2020/12,0,0
(주)오뚜기,007310,1985/12,32380021,
(주)오뚜기,007310,1986/12,38770879,
(주)오뚜기,007310,1987/12,54566128,
(주)오뚜기,007310,1988/12,82521683,
(주)오뚜기,007310,1989/12,102328286,
(주)오뚜기,007310,1990/12,138415544,
(주)오뚜기,007310,1991/12,181140294,
(주)오뚜기,007310,1992/12,220179315,
(주)오뚜기,007310,1993/12,244707319,
(주)오뚜기,007310,1994/12,280425739,
(주)오뚜기,007310,1995/12,312846595,
(주)오뚜기,007310,1996/12,355994409,
(주)오뚜기,007310,1997/12,427713950,
(주)오뚜기,007310,1998/12,572926630,
(주)오뚜기,007310,1999/12,542302256,
(주)오뚜기,007310,2000/12,532531933,
(주)오뚜기,007310,2001/12,569162883,
(주)오뚜기,007310,2002/12,581730782,
(주)오뚜기,007310,2003/12,597125326,
(주)오뚜기,007310,2004/12,668931537,
(주)오뚜기,007310,2005/12,735870276,
(주)오뚜기,007310,2006/12,732998006,
(주)오뚜기,007310,2007/12,778385973,778385973
(주)오뚜기,007310,2008/12,977945851,977945851
(주)오뚜기,007310,2009/12,1069545404,1069545404
(주)오뚜기,007310,2010/12,1077582494,1068327746
(주)오뚜기,007310,2011/12,1188912210,1188912210
(주)오뚜기,007310,2012/12,1294383400,1294383400
(주)오뚜기,007310,2013/12,1336895772,1336895772
(주)오뚜기,007310,2014/12,1352635272,1352635272
(주)오뚜기,007310,2015/12,1399213538,1399213538
(주)오뚜기,007310,2016/12,1502210576,1502210576
(주)오뚜기,007310,2017/12,1580549681,1580549681
(주)오뚜기,007310,2018/12,1657086580,1657086580
(주)오뚜기,007310,2019/12,1672323258,1672323258
(주)오뚜기,007310,2020/12,1825463287,1825463287
(주)오리엔트바이오,002630,1981/12,28352424,
(주)오리엔트바이오,002630,1983/03,30637335,
(주)오리엔트바이오,002630,1984/03,27466744,
(주)오리엔트바이오,002630,1985/03,31078092,
(주)오리엔트바이오,002630,1986/03,39073374,
(주)오리엔트바이오,002630,1987/03,49709047,
(주)오리엔트바이오,002630,1988/03,49623234,
(주)오리엔트바이오,002630,1989/03,51628333,
(주)오리엔트바이오,002630,1990/03,45712773,
(주)오리엔트바이오,002630,1991/03,47625402,
(주)오리엔트바이오,002630,1992/03,53836996,
(주)오리엔트바이오,002630,1993/03,51940929,
(주)오리엔트바이오,002630,1994/03,50939161,
(주)오리엔트바이오,002630,1995/03,47793731,
(주)오리엔트바이오,002630,1996/03,41752919,
(주)오리엔트바이오,002630,1997/03,44048682,
(주)오리엔트바이오,002630,1998/03,43044361,
(주)오리엔트바이오,002630,1999/03,37176836,
(주)오리엔트바이오,002630,2000/03,37134458,
(주)오리엔트바이오,002630,2001/03,54824624,
(주)오리엔트바이오,002630,2002/03,37032843,
(주)오리엔트바이오,002630,2003/03,25514229,
(주)오리엔트바이오,002630,2004/03,13383403,
(주)오리엔트바이오,002630,2005/03,17303412,
(주)오리엔트바이오,002630,2006/03,11947958,
(주)오리엔트바이오,002630,2007/03,9234744,9234744
(주)오리엔트바이오,002630,2008/03,12347638,12347638
(주)오리엔트바이오,002630,2009/03,13375958,13375958
(주)오리엔트바이오,002630,2010/03,13427795,13427795
(주)오리엔트바이오,002630,2011/03,18501334,17866453
(주)오리엔트바이오,002630,2012/03,12546503,12546503
(주)오리엔트바이오,002630,2013/03,14148109,14148109
(주)오리엔트바이오,002630,2014/03,18581748,18581748
(주)오리엔트바이오,002630,2015/03,16174288,16174288
(주)오리엔트바이오,002630,2016/03,17275521,17275521
(주)오리엔트바이오,002630,2017/03,18043722,18043722
(주)오리엔트바이오,002630,2018/03,24229980,24229980
(주)오리엔트바이오,002630,2019/03,26229415,26229415
(주)오리엔트바이오,002630,2020/03,28641760,28641760
(주)오리온,271560,2017/12,214788484,214788484
(주)오리온,271560,2018/12,378104559,378104559
(주)오리온,271560,2019/12,385943779,385943779
(주)오리온,271560,2020/12,407572143,407572143
(주)오리온홀딩스,001800,1981/12,57980189,
(주)오리온홀딩스,001800,1982/12,65615851,
(주)오리온홀딩스,001800,1983/12,69661702,
(주)오리온홀딩스,001800,1984/12,71193836,
(주)오리온홀딩스,001800,1985/12,71450109,
(주)오리온홀딩스,001800,1986/12,77003594,
(주)오리온홀딩스,001800,1987/12,84550948,
(주)오리온홀딩스,001800,1988/12,92815903,
(주)오리온홀딩스,001800,1989/12,98721086,
(주)오리온홀딩스,001800,1990/12,125408453,
(주)오리온홀딩스,001800,1991/12,154654092,
(주)오리온홀딩스,001800,1992/12,181598275,
(주)오리온홀딩스,001800,1993/12,197122437,
(주)오리온홀딩스,001800,1994/12,205188242,
(주)오리온홀딩스,001800,1995/12,223404640,
(주)오리온홀딩스,001800,1996/12,235660607,
(주)오리온홀딩스,001800,1997/12,249024557,
(주)오리온홀딩스,001800,1998/12,263328039,
(주)오리온홀딩스,001800,1999/12,268306111,
(주)오리온홀딩스,001800,2000/12,270803771,
(주)오리온홀딩스,001800,2001/12,281225147,
(주)오리온홀딩스,001800,2002/12,307700301,
(주)오리온홀딩스,001800,2003/12,305637937,
(주)오리온홀딩스,001800,2004/12,322548020,
(주)오리온홀딩스,001800,2005/12,331950753,
(주)오리온홀딩스,001800,2006/12,334843015,
(주)오리온홀딩스,001800,2007/12,334006951,334006951
(주)오리온홀딩스,001800,2008/12,344914985,344914985
(주)오리온홀딩스,001800,2009/12,363291797,363291797
(주)오리온홀딩스,001800,2010/12,405619949,401041652
(주)오리온홀딩스,001800,2011/12,459995857,459995857
(주)오리온홀딩스,001800,2012/12,498713460,498713460
(주)오리온홀딩스,001800,2013/12,471307421,471307421
(주)오리온홀딩스,001800,2014/12,442810637,442810637
(주)오리온홀딩스,001800,2015/12,368147165,368147165
(주)오리온홀딩스,001800,2016/12,366030186,366030186
(주)오리온홀딩스,001800,2017/12,0,0
(주)오리온홀딩스,001800,2018/12,0,0
(주)오리온홀딩스,001800,2019/12,0,0
(주)오리온홀딩스,001800,2020/12,0,0
(주)와이지플러스,037270,1999/12,9179463,
(주)와이지플러스,037270,2000/12,16262433,
(주)와이지플러스,037270,2001/12,19674241,
(주)와이지플러스,037270,2002/12,28283438,
(주)와이지플러스,037270,2003/12,24215914,
(주)와이지플러스,037270,2004/12,31149824,
(주)와이지플러스,037270,2005/12,32325185,
(주)와이지플러스,037270,2006/12,21548761,
(주)와이지플러스,037270,2007/12,29656991,29656991
(주)와이지플러스,037270,2008/12,25492457,25492457
(주)와이지플러스,037270,2009/12,27246081,27246081
(주)와이지플러스,037270,2010/12,19113995,19113995
(주)와이지플러스,037270,2011/12,14783012,14783012
(주)와이지플러스,037270,2012/12,15787394,15787394
(주)와이지플러스,037270,2013/12,11458351,11458351
(주)와이지플러스,037270,2014/12,5439918,5439918
